UserID,Time,TaskLoad,Engagement
004,1661808060.662,2.071,0.427
004,1661808061.162,1.866,0.674
004,1661808061.662,7.942,0.306
004,1661808062.162,1.631,0.267
004,1661808062.662,1.296,0.235
004,1661808063.162,2.307,0.233
004,1661808063.662,16.595,0.091
004,1661808064.162,2.085,0.226
004,1661808064.662,2.45,0.375
004,1661808065.162,2.281,0.41
004,1661808065.662,6.378,0.155
004,1661808066.163,1.398,0.565
004,1661808066.663,2.386,0.526
004,1661808067.163,1.971,0.522
004,1661808067.663,0.91,0.524
004,1661808068.163,2.242,0.353
004,1661808068.663,1.889,0.274
004,1661808069.163,2.389,0.196
004,1661808069.663,1.946,0.248
004,1661808070.163,3.848,0.189
004,1661808070.663,1.399,0.397
004,1661808071.163,18.482,0.119
004,1661808071.663,1.213,0.255
004,1661808072.163,1.872,0.259
004,1661808072.663,2.627,0.265
004,1661808073.163,2.342,0.26
004,1661808073.663,1.45,0.239
004,1661808074.163,5.681,0.201
004,1661808074.663,1.427,0.272
004,1661808075.163,1.093,0.267
004,1661808075.663,1.276,0.393
004,1661808076.164,1.755,0.284
004,1661808076.664,2.148,0.386
004,1661808077.164,1.586,0.306
004,1661808077.664,2.636,0.271
004,1661808078.164,2.599,0.249
004,1661808078.664,1.623,0.27
004,1661808079.164,1.514,0.299
004,1661808079.664,1.456,0.344
004,1661808080.164,8.967,0.088
004,1661808080.664,6.566,0.129
004,1661808081.164,1.97,0.253
004,1661808081.664,1.084,0.252
004,1661808082.164,1.923,0.203
004,1661808082.664,1.584,0.256
004,1661808083.164,1.029,0.238
004,1661808083.664,8.558,0.103
004,1661808084.164,2.641,0.199
004,1661808084.664,1.11,0.425
004,1661808085.164,2.073,0.299
004,1661808085.664,1.295,0.192
004,1661808086.165,2.029,0.238
004,1661808086.665,2.102,0.285
004,1661808087.165,1.641,0.314
004,1661808087.665,2.585,0.297
004,1661808088.165,2.926,0.228
004,1661808088.665,1.228,0.405
004,1661808089.165,1.39,0.292
004,1661808089.665,3.66,0.343
004,1661808090.165,0.804,0.569
004,1661808090.665,2.402,0.394
004,1661808091.165,2.021,0.577
004,1661808091.665,4.099,0.576
004,1661808092.165,0.866,0.367
004,1661808092.665,1.606,0.331
004,1661808093.165,1.506,0.444
004,1661808093.665,2.203,0.804
004,1661808094.165,4.083,1.038
004,1661808094.665,1.706,0.366
004,1661808095.165,1.989,0.321
004,1661808095.665,4.725,0.16
004,1661808096.166,1.848,0.43
004,1661808096.666,1.791,0.348
004,1661808097.166,1.547,0.371
004,1661808097.666,1.144,0.45
004,1661808098.166,1.077,0.319
004,1661808098.666,1.117,0.29
004,1661808099.166,2.68,0.202
004,1661808099.666,1.76,0.191
004,1661808100.166,1.725,0.462
004,1661808100.666,2.191,0.309
004,1661808101.166,1.827,0.301
004,1661808101.666,1.148,0.35
004,1661808102.166,1.42,0.269
004,1661808102.666,2.98,0.164
004,1661808103.166,1.514,0.603
004,1661808103.666,1.368,0.586
004,1661808104.166,1.445,0.667
004,1661808104.666,2.64,0.407
004,1661808105.166,13.781,0.135
004,1661808105.666,2.145,0.733
004,1661808106.167,2.69,0.381
004,1661808106.667,2.027,0.444
004,1661808107.167,1.464,0.367
004,1661808107.667,2.123,0.464
004,1661808108.167,3.099,0.231
004,1661808108.667,1.945,0.282
004,1661808109.167,1.788,0.238
004,1661808109.667,2.433,0.321
004,1661808110.167,2.477,0.34
004,1661808110.667,7.654,0.25
004,1661808111.167,1.088,0.32
004,1661808111.667,6.588,0.398
004,1661808112.167,1.57,0.464
004,1661808112.667,1.823,0.313
004,1661808113.167,2.109,0.3
004,1661808113.667,1.326,0.283
004,1661808114.167,1.227,0.25
004,1661808114.667,1.241,0.306
004,1661808115.167,1.655,0.28
004,1661808115.667,1.082,0.282
004,1661808116.168,3.679,0.292
004,1661808116.668,6.243,0.19
004,1661808117.168,1.301,0.34
004,1661808117.668,1.295,0.388
004,1661808118.168,1.228,0.361
004,1661808118.668,1.976,0.427
004,1661808119.168,1.414,0.352
004,1661808119.668,1.203,0.37
004,1661808120.168,1.661,0.394
004,1661808120.668,1.337,0.294
004,1661808121.168,1.753,0.397
004,1661808121.668,2.026,0.374
004,1661808122.168,1.605,0.282
004,1661808122.668,1.336,0.352
004,1661808123.168,1.596,0.361
004,1661808123.668,1.503,0.354
004,1661808124.168,8.125,0.108
004,1661808124.668,1.303,0.532
004,1661808125.168,15.358,0.083
004,1661808125.668,3.712,0.29
004,1661808126.169,1.291,0.41
004,1661808126.669,1.994,0.432
004,1661808127.169,1.471,0.42
004,1661808127.669,1.326,0.426
004,1661808128.169,2.255,1.077
004,1661808128.669,1.608,0.335
004,1661808129.169,2.062,0.487
004,1661808129.669,1.305,0.435
004,1661808130.169,1.781,0.344
004,1661808130.669,1.141,0.317
004,1661808131.169,1.289,0.303
004,1661808131.669,2.463,0.224
004,1661808132.169,2.229,0.264
004,1661808132.669,1.239,0.394
004,1661808133.169,2.072,0.276
004,1661808133.669,1.267,0.516
004,1661808134.169,2.683,0.348
004,1661808134.669,2.193,0.502
004,1661808135.169,1.57,0.599
004,1661808135.669,1.208,0.319
004,1661808136.170,1.455,0.313
004,1661808136.670,1.913,0.55
004,1661808137.170,2.298,0.36
004,1661808137.670,1.168,0.328
004,1661808138.170,1.005,0.57
004,1661808138.670,6.885,0.144
004,1661808139.170,1.012,0.327
004,1661808139.670,1.832,0.557
004,1661808140.170,1.987,0.286
004,1661808140.670,3.098,0.284
004,1661808141.170,3.825,0.174
004,1661808141.670,1.829,0.279
004,1661808142.170,1.389,0.338
004,1661808142.670,1.206,0.379
004,1661808143.170,11.837,0.094
004,1661808143.670,2.112,0.33
004,1661808144.170,1.298,0.355
004,1661808144.670,0.706,0.328
004,1661808145.170,1.091,0.312
004,1661808145.670,1.213,0.326
004,1661808146.171,1.089,0.401
004,1661808146.671,1.311,0.342
004,1661808147.171,2.8,0.213
004,1661808147.671,2.722,0.213
004,1661808148.171,1.993,0.229
004,1661808148.671,1.504,0.313
004,1661808149.171,1.374,0.271
004,1661808149.671,1.417,0.31
004,1661808150.171,0.942,0.57
004,1661808150.671,4.062,0.216
004,1661808151.171,2.181,0.548
004,1661808151.671,2.526,0.318
004,1661808152.171,1.361,0.423
004,1661808152.671,2.426,0.422
004,1661808153.171,3.567,0.367
004,1661808153.671,2.023,0.62
004,1661808154.171,3.83,0.568
004,1661808154.671,0.975,0.712
004,1661808155.171,1.021,0.352
004,1661808155.671,4.06,0.439
004,1661808156.172,1.443,0.499
004,1661808156.672,33.706,0.12
004,1661808157.172,2.448,0.355
004,1661808157.672,2.044,0.475
004,1661808158.172,1.478,0.353
004,1661808158.672,1.908,0.405
004,1661808159.172,5.955,0.298
004,1661808159.672,2.382,0.387
004,1661808160.172,2.226,0.382
004,1661808160.672,1.314,0.37
004,1661808161.172,0.821,0.395
004,1661808161.672,0.998,0.283
004,1661808162.172,1.194,0.375
004,1661808162.672,1.908,0.572
004,1661808163.172,1.998,0.495
004,1661808163.672,2.746,0.342
004,1661808164.172,1.438,0.603
004,1661808164.672,2.139,0.344
004,1661808165.172,0.83,0.348
004,1661808165.672,1.772,0.65
004,1661808166.173,1.918,0.447
004,1661808166.673,1.905,0.54
004,1661808167.173,1.819,0.585
004,1661808167.673,2.189,0.339
004,1661808168.173,1.44,0.35
004,1661808168.673,1.826,0.477
004,1661808169.173,1.201,0.325
004,1661808169.673,0.794,0.407
004,1661808170.173,1.143,0.434
004,1661808170.673,2.841,0.366
004,1661808171.173,1.798,0.538
004,1661808171.673,2.685,0.493
004,1661808172.173,1.612,0.361
004,1661808172.673,1.038,0.601
004,1661808173.173,2.084,0.419
004,1661808173.673,1.531,0.514
004,1661808174.173,1.766,0.599
004,1661808174.673,0.727,0.355
004,1661808175.173,1.331,0.288
004,1661808175.674,1.193,0.267
004,1661808176.174,1.12,0.302
004,1661808176.674,1.095,0.332
004,1661808177.174,1.204,0.362
004,1661808177.674,0.897,0.548
004,1661808178.174,2.52,0.485
004,1661808178.674,1.005,0.321
004,1661808179.174,1.118,0.542
004,1661808179.674,1.313,0.378
004,1661808180.174,1.066,0.309
004,1661808180.674,1.87,0.43
004,1661808181.174,1.801,0.394
004,1661808181.674,1.198,0.496
004,1661808182.174,1.164,0.24
004,1661808182.674,1.374,0.47
004,1661808183.174,2.345,0.313
004,1661808183.674,1.232,0.393
004,1661808184.174,2.193,0.359
004,1661808184.674,1.702,0.366
004,1661808185.174,1.819,0.368
004,1661808185.675,1.535,0.26
004,1661808186.175,1.176,0.579
004,1661808186.675,1.025,0.553
004,1661808187.175,2.564,0.428
004,1661808187.675,1.705,0.363
004,1661808188.175,0.942,0.54
004,1661808188.675,1.435,0.605
004,1661808189.175,1.45,0.743
004,1661808189.675,1.337,0.571
004,1661808190.175,2.256,0.751
004,1661808190.675,14.28,0.124
004,1661808191.175,11.48,0.107
004,1661808191.675,1.795,0.363
004,1661808192.175,1.04,0.307
004,1661808192.675,1.343,0.346
004,1661808193.175,1.43,0.292
004,1661808193.675,2.636,0.252
004,1661808194.175,2.948,0.254
004,1661808194.675,7.755,0.135
004,1661808195.175,1.006,0.343
004,1661808195.676,2.088,0.335
004,1661808196.176,1.632,0.302
004,1661808196.676,1.701,0.358
004,1661808197.176,1.707,0.334
004,1661808197.676,1.573,0.422
004,1661808198.176,1.247,0.329
004,1661808198.676,0.715,0.391
004,1661808199.176,0.925,0.262
004,1661808199.676,1.256,0.438
004,1661808200.176,2.119,0.399
004,1661808200.676,3.81,0.396
004,1661808201.176,1.712,0.505
004,1661808201.676,2.353,0.453
004,1661808202.176,1.669,0.492
004,1661808202.676,11.943,0.111
004,1661808203.176,1.781,0.421
004,1661808203.676,3.579,0.24
004,1661808204.176,2.743,0.221
004,1661808204.676,2.092,0.198
004,1661808205.176,1.644,0.29
004,1661808205.677,1.28,0.191
004,1661808206.177,1.712,0.165
004,1661808206.677,2.24,0.291
004,1661808207.177,1.476,0.317
004,1661808207.677,1.752,0.29
004,1661808208.177,1.011,0.385
004,1661808208.677,1.574,0.283
004,1661808209.177,1.754,0.197
004,1661808209.677,2.102,0.215
004,1661808210.177,1.433,0.355
004,1661808210.677,2.019,0.251
004,1661808211.177,1.527,0.305
004,1661808211.677,13.322,0.072
004,1661808212.177,1.574,0.348
004,1661808212.677,3.141,0.321
004,1661808213.177,3.051,0.162
004,1661808213.677,1.734,0.172
004,1661808214.177,3.013,0.433
004,1661808214.677,2.167,0.312
004,1661808215.177,2.092,0.312
004,1661808215.678,3.357,0.32
004,1661808216.178,3.56,0.16
004,1661808216.678,2.198,0.368
004,1661808217.178,2.686,0.283
004,1661808217.678,2.305,0.289
004,1661808218.178,3.349,0.213
004,1661808218.678,1.213,0.289
004,1661808219.178,1.181,0.317
004,1661808219.678,1.488,0.341
004,1661808220.178,1.367,0.247
004,1661808220.678,1.228,0.247
004,1661808221.178,3.082,0.221
004,1661808221.678,0.987,0.343
004,1661808222.178,2.041,0.183
004,1661808222.678,3.828,0.219
004,1661808223.178,1.664,0.3
004,1661808223.678,2.074,0.246
004,1661808224.178,1.413,0.392
004,1661808224.678,1.172,0.274
004,1661808225.178,1.363,0.358
004,1661808225.679,1.269,0.241
004,1661808226.179,0.929,0.23
004,1661808226.679,3.495,0.231
004,1661808227.179,3.74,0.215
004,1661808227.679,2.009,0.641
004,1661808228.179,1.552,0.375
004,1661808228.679,1.529,0.304
004,1661808229.179,1.585,0.332
004,1661808229.679,2.049,0.411
004,1661808230.179,2.706,0.324
004,1661808230.679,3.248,0.366
004,1661808231.179,2.329,0.305
004,1661808231.679,0.769,0.398
004,1661808232.179,1.911,0.266
004,1661808232.679,1.174,0.451
004,1661808233.179,1.418,0.342
004,1661808233.679,1.898,0.313
004,1661808234.179,0.825,0.414
004,1661808234.679,20.37,0.08
004,1661808235.179,1.443,0.387
004,1661808235.680,1.884,0.313
004,1661808236.180,1.3,0.358
004,1661808236.680,2.073,0.272
004,1661808237.180,2.476,0.378
004,1661808237.680,1.452,0.44
004,1661808238.180,1.421,0.428
004,1661808238.680,2.68,0.171
004,1661808239.180,2.677,0.431
004,1661808239.680,1.394,0.715
004,1661808240.180,2.654,0.214
004,1661808240.680,1.511,0.333
004,1661808241.180,1.797,0.373
004,1661808241.680,5.582,0.265
004,1661808242.180,1.409,0.368
004,1661808242.680,1.125,0.489
004,1661808243.180,1.522,0.296
004,1661808243.680,1.848,0.335
004,1661808244.180,1.276,0.339
004,1661808244.680,1.746,0.33
004,1661808245.180,1.989,0.391
004,1661808245.681,1.534,0.253
004,1661808246.181,2.639,0.466
004,1661808246.681,2.061,0.301
004,1661808247.181,2.165,0.349
004,1661808247.681,1.482,0.45
004,1661808248.181,1.209,0.457
004,1661808248.681,1.801,0.281
004,1661808249.181,1.246,0.468
004,1661808249.681,2.435,0.429
004,1661808250.181,1.321,0.737
004,1661808250.681,2.151,0.427
004,1661808251.181,1.323,0.755
004,1661808251.681,2.205,0.673
004,1661808252.181,3.575,0.173
004,1661808252.681,1.932,0.393
004,1661808253.181,1.625,0.642
004,1661808253.681,1.388,0.51
004,1661808254.181,1.61,0.255
004,1661808254.681,0.969,0.288
004,1661808255.181,0.632,0.568
004,1661808255.682,1.306,0.516
004,1661808256.182,1.043,0.506
004,1661808256.682,5.33,0.231
004,1661808257.182,6.943,0.134
004,1661808257.682,1.401,0.384
004,1661808258.182,5.603,0.15
004,1661808258.682,1.483,0.415
004,1661808259.182,1.86,0.347
004,1661808259.682,3.122,0.573
004,1661808260.182,3.252,0.463
004,1661808260.682,0.962,0.258
004,1661808261.182,3.863,0.227
004,1661808261.682,1.227,0.479
004,1661808262.182,1.538,0.342
004,1661808262.682,4.991,0.38
004,1661808263.182,1.632,0.481
004,1661808263.682,3.814,0.469
004,1661808264.182,3.206,0.444
004,1661808264.682,1.317,0.431
004,1661808265.182,2.049,0.472
004,1661808265.683,3.906,0.327
004,1661808266.183,0.956,0.454
004,1661808266.683,8.884,0.138
004,1661808267.183,1.741,0.274
004,1661808267.683,1.311,0.432
004,1661808268.183,1.464,0.453
004,1661808268.683,2.624,0.506
004,1661808269.183,1.338,0.451
004,1661808269.683,1.707,0.204
004,1661808270.183,2.208,0.367
004,1661808270.683,1.298,0.274
004,1661808271.183,1.949,0.282
004,1661808271.683,2.388,0.442
004,1661808272.183,3.163,0.714
004,1661808272.683,2.359,0.382
004,1661808273.183,12.354,0.213
004,1661808273.683,2.69,0.321
004,1661808274.183,1.583,0.905
004,1661808274.683,1.488,0.551
004,1661808275.183,2.333,0.454
004,1661808275.684,1.215,0.366
004,1661808276.184,2.201,0.265
004,1661808276.684,1.011,0.374
004,1661808277.184,1.414,0.326
004,1661808277.684,4.853,0.096
004,1661808278.184,1.526,0.274
004,1661808278.684,1.38,0.374
004,1661808279.184,3.613,0.183
004,1661808279.684,6.325,0.137
004,1661808280.184,1.861,0.297
004,1661808280.684,1.211,0.387
004,1661808281.184,0.555,0.248
004,1661808281.684,1.082,0.422
004,1661808282.184,1.454,0.214
004,1661808282.684,2.041,0.239
004,1661808283.184,15.254,0.087
004,1661808283.684,1.962,0.37
004,1661808284.184,3.623,0.195
004,1661808284.684,1.621,0.25
004,1661808285.185,1.897,0.409
004,1661808285.685,1.608,0.238
004,1661808286.185,2.505,0.284
004,1661808286.685,2.724,0.303
004,1661808287.185,1.308,0.296
004,1661808287.685,2.006,0.361
004,1661808288.185,1.595,0.408
004,1661808288.685,2.261,0.279
004,1661808289.185,2.782,0.332
004,1661808289.685,1.707,0.278
004,1661808290.185,2.237,0.345
004,1661808290.685,3.138,0.309
004,1661808291.185,2.935,0.322
004,1661808291.685,1.349,0.352
004,1661808292.185,1.848,0.404
004,1661808292.685,2.373,0.251
004,1661808293.185,1.541,0.42
004,1661808293.685,3.105,0.241
004,1661808294.185,2.134,0.35
004,1661808294.685,2.255,0.409
004,1661808295.186,0.97,0.439
004,1661808295.686,2.627,0.209
004,1661808296.186,3.071,0.244
004,1661808296.686,1.651,0.242
004,1661808297.186,1.16,0.173
004,1661808297.686,3.559,0.235
004,1661808298.186,1.08,0.377
004,1661808298.686,1.415,0.391
004,1661808299.186,1.404,0.442
004,1661808299.686,2.578,0.292
004,1661808300.186,2.169,0.378
004,1661808300.686,1.426,0.289
004,1661808301.186,2.041,0.344
004,1661808301.686,1.919,0.362
004,1661808302.186,1.783,0.277
004,1661808302.686,3.469,0.352
004,1661808303.186,1.972,0.501
004,1661808303.686,1.682,0.405
004,1661808304.186,1.91,0.464
004,1661808304.686,2.679,0.278
004,1661808305.187,1.055,0.334
004,1661808305.687,2.696,0.332
004,1661808306.187,1.923,0.335
004,1661808306.687,0.866,0.446
004,1661808307.187,1.699,0.416
004,1661808307.687,2.653,0.331
004,1661808308.187,1.373,0.341
004,1661808308.687,1.883,0.367
004,1661808309.187,1.214,0.358
004,1661808309.687,1.449,0.345
004,1661808310.187,1.597,0.318
004,1661808310.687,3.382,0.652
004,1661808311.187,3.43,0.181
004,1661808311.687,1.604,0.296
004,1661808312.187,3.079,0.336
004,1661808312.687,1.746,0.358
004,1661808313.187,2.302,0.239
004,1661808313.687,1.317,0.268
004,1661808314.187,0.86,0.319
004,1661808314.687,3.063,0.198
004,1661808315.188,2.805,0.153
004,1661808315.688,2.289,0.273
004,1661808316.188,1.973,0.257
004,1661808316.688,2.121,0.275
004,1661808317.188,2.249,0.316
004,1661808317.688,1.444,0.371
004,1661808318.188,2.006,1.147
004,1661808318.688,2.015,1.13
004,1661808319.188,2.177,0.374
004,1661808319.688,1.513,0.312
004,1661808320.188,2.582,0.308
004,1661808320.688,6.042,0.154
004,1661808321.188,1.96,0.401
004,1661808321.688,1.33,0.995
004,1661808322.188,0.925,1.247
004,1661808322.688,1.116,0.903
004,1661808323.188,1.069,0.547
004,1661808323.688,1.655,0.454
004,1661808324.188,1.739,0.563
004,1661808324.688,9.975,0.206
004,1661808325.189,2.344,0.737
004,1661808325.689,1.675,0.467
004,1661808326.189,0.78,0.325
004,1661808326.689,4.092,0.227
004,1661808327.189,4.143,0.258
004,1661808327.689,2.766,0.249
004,1661808328.189,1.455,0.314
004,1661808328.689,2.988,0.266
004,1661808329.189,3.13,0.367
004,1661808329.689,1.815,0.429
004,1661808330.189,3.854,0.303
004,1661808330.689,4.113,0.259
004,1661808331.189,2.739,0.45
004,1661808331.689,2.307,0.419
004,1661808332.189,2.031,0.41
004,1661808332.689,2.562,0.424
004,1661808333.189,1.522,0.284
004,1661808333.689,2.644,0.426
004,1661808334.189,0.997,0.372
004,1661808334.689,2.941,0.293
004,1661808335.190,1.625,0.287
004,1661808335.690,1.534,0.376
004,1661808336.190,1.599,0.308
004,1661808336.690,3.229,0.411
004,1661808337.190,1.314,0.403
004,1661808337.690,2.081,0.389
004,1661808338.190,1.792,0.543
004,1661808338.690,1.828,0.306
004,1661808339.190,1.285,0.258
004,1661808339.690,1.583,0.392
004,1661808340.190,1.768,0.262
004,1661808340.690,2.361,0.24
004,1661808341.190,2.536,0.251
004,1661808341.690,2.217,0.348
004,1661808342.190,1.543,0.246
004,1661808342.690,1.916,0.286
004,1661808343.190,2.631,0.24
004,1661808343.690,7.296,0.137
004,1661808344.190,1.28,0.363
004,1661808344.690,1.079,0.35
004,1661808345.191,1.272,0.266
004,1661808345.691,6.192,0.254
004,1661808346.191,1.63,0.396
004,1661808346.691,3.54,0.233
004,1661808347.191,2.642,0.406
004,1661808347.691,0.899,0.328
004,1661808348.191,3.351,0.24
004,1661808348.691,1.95,0.345
004,1661808349.191,3.168,0.399
004,1661808349.691,2.428,0.356
004,1661808350.191,1.379,0.378
004,1661808350.691,1.719,0.376
004,1661808351.191,2.761,0.285
004,1661808351.691,2.004,0.388
004,1661808352.191,1.106,0.339
004,1661808352.691,1.403,0.324
004,1661808353.191,1.425,0.436
004,1661808353.691,1.478,1.44
004,1661808354.191,0.308,1.821
004,1661808354.691,0.751,2.006
004,1661808355.192,1.058,0.997
004,1661808355.692,1.931,0.975
004,1661808356.192,0.759,1.579
004,1661808356.692,1.176,1.388
004,1661808357.192,4.359,0.657
004,1661808357.692,1.097,0.41
004,1661808358.192,1.19,0.409
004,1661808358.692,2.646,0.198
004,1661808359.192,2.403,0.334
004,1661808359.692,3.657,0.287
004,1661808360.192,1.796,0.303
004,1661808360.692,1.849,0.249
004,1661808361.192,2.03,0.312
004,1661808361.692,1.809,0.372
004,1661808362.192,2.21,0.405
004,1661808362.692,1.071,0.361
004,1661808363.192,1.158,0.645
004,1661808363.692,1.859,0.285
004,1661808364.192,1.178,0.366
004,1661808364.692,1.088,0.282
004,1661808365.193,0.886,0.316
004,1661808365.693,1.574,0.354
004,1661808366.193,4.602,0.185
004,1661808366.693,1.832,0.42
004,1661808367.193,1.856,0.515
004,1661808367.693,1.638,0.463
004,1661808368.193,3.126,0.418
004,1661808368.693,4.23,0.24
004,1661808369.193,3.168,0.183
004,1661808369.693,1.769,0.337
004,1661808370.193,2.885,0.227
004,1661808370.693,2.032,0.266
004,1661808371.193,1.656,0.273
004,1661808371.693,1.718,0.313
004,1661808372.193,2.29,0.338
004,1661808372.693,5.821,0.245
004,1661808373.193,2.731,0.295
004,1661808373.693,1.924,0.191
004,1661808374.193,1.845,0.476
004,1661808374.693,5.254,0.22
004,1661808375.194,2.182,0.184
004,1661808375.694,3.452,0.218
004,1661808376.194,0.703,0.247
004,1661808376.694,3.724,0.209
004,1661808377.194,1.673,0.147
004,1661808377.694,4.171,0.234
004,1661808378.194,1.686,0.324
004,1661808378.694,2.898,0.348
004,1661808379.194,2.289,0.189
004,1661808379.694,2.438,0.228
004,1661808380.194,1.371,0.249
004,1661808380.694,26.556,0.047
004,1661808381.194,2.227,0.21
004,1661808381.694,10.567,0.065
004,1661808382.194,1.984,0.307
004,1661808382.694,1.271,0.449
004,1661808383.194,1.247,0.346
004,1661808383.694,4.048,0.267
004,1661808384.194,1.873,0.248
004,1661808384.694,2.635,0.187
004,1661808385.195,3.013,0.149
004,1661808385.695,1.569,0.565
004,1661808386.195,1.759,0.244
004,1661808386.695,2.877,0.185
004,1661808387.195,3.189,0.222
004,1661808387.695,2.379,0.177
004,1661808388.195,2.276,0.511
004,1661808388.695,2.399,0.374
004,1661808389.195,1.444,0.22
004,1661808389.695,1.572,0.294
004,1661808390.195,1.501,0.331
004,1661808390.695,1.742,0.423
004,1661808391.195,1.982,0.597
004,1661808391.695,4.911,0.252
004,1661808392.195,2.844,0.452
004,1661808392.695,1.906,0.26
004,1661808393.195,1.364,0.298
004,1661808393.695,1.524,0.661
004,1661808394.195,2.994,0.262
004,1661808394.695,4.97,0.341
004,1661808395.196,2.016,0.29
004,1661808395.696,2.174,0.464
004,1661808396.196,2.332,0.326
004,1661808396.696,1.379,0.447
004,1661808397.196,1.925,0.43
004,1661808397.696,1.995,0.775
004,1661808398.196,1.889,0.373
004,1661808398.696,6.099,0.118
004,1661808399.196,1.684,0.136
004,1661808399.696,1.482,0.311
004,1661808400.196,2.206,0.352
004,1661808400.696,1.556,0.304
004,1661808401.196,1.721,0.205
004,1661808401.696,2.382,0.305
004,1661808402.196,1.427,0.311
004,1661808402.696,2.067,0.375
004,1661808403.196,1.459,0.525
004,1661808403.696,1.637,0.419
004,1661808404.196,1.893,0.272
004,1661808404.697,2.29,0.446
004,1661808405.197,1.971,0.34
004,1661808405.697,0.944,0.407
004,1661808406.197,2.184,0.359
004,1661808406.697,1.574,0.555
004,1661808407.197,1.465,0.544
004,1661808407.697,2.179,0.483
004,1661808408.197,5.546,0.553
004,1661808408.697,0.608,1.228
004,1661808409.197,1.092,1.281
004,1661808409.697,1.213,1.75
004,1661808410.197,2.182,0.854
004,1661808410.697,7.954,0.383
004,1661808411.197,2.655,0.311
004,1661808411.697,3.866,0.184
004,1661808412.197,4.56,0.421
004,1661808412.697,1.684,0.446
004,1661808413.197,0.937,0.646
004,1661808413.697,22.085,0.165
004,1661808414.197,2.415,0.334
004,1661808414.698,1.401,0.446
004,1661808415.198,5.154,0.121
004,1661808415.698,2.651,0.22
004,1661808416.198,4.564,0.095
004,1661808416.698,6.319,0.167
004,1661808417.198,1.712,0.264
004,1661808417.698,4.244,0.225
004,1661808418.198,3.035,0.325
004,1661808418.698,2.922,0.324
004,1661808419.198,2.021,0.242
004,1661808419.698,14.74,0.078
004,1661808420.198,3.324,0.242
004,1661808420.698,3.714,0.196
004,1661808421.198,2.462,0.231
004,1661808421.698,6.975,0.15
004,1661808422.198,4.072,0.19
004,1661808422.698,2.637,0.215
004,1661808423.198,1.591,0.36
004,1661808423.698,3.944,0.303
004,1661808424.198,2.958,0.262
004,1661808424.699,1.836,0.49
004,1661808425.199,3.718,0.253
004,1661808425.699,3.823,0.177
004,1661808426.199,2.343,0.311
004,1661808426.699,2.167,0.673
004,1661808427.199,6.214,0.219
004,1661808427.699,2.335,1.446
004,1661808428.199,1.275,1.27
004,1661808428.699,1.466,0.615
004,1661808429.199,3.001,0.603
004,1661808429.699,1.815,0.982
004,1661808430.199,1.599,0.508
004,1661808430.699,1.524,0.735
004,1661808431.199,2.018,0.494
004,1661808431.699,1.506,0.805
004,1661808432.199,1.946,0.839
004,1661808432.699,1.992,1.107
004,1661808433.199,1.729,0.684
004,1661808433.699,1.781,0.58
004,1661808434.199,1.464,0.567
004,1661808434.700,1.569,0.635
004,1661808435.200,2.31,1.047
004,1661808435.700,3.814,0.454
004,1661808436.200,1.123,1.021
004,1661808436.700,1.756,0.585
004,1661808437.200,5.281,0.515
004,1661808437.700,1.956,0.901
004,1661808438.200,5.613,0.714
004,1661808438.700,1.256,0.592
004,1661808439.200,2.137,1.005
004,1661808439.700,2.378,1.222
004,1661808440.200,1.316,1.151
004,1661808440.700,1.288,0.87
004,1661808441.200,9.039,0.428
004,1661808441.700,1.27,0.646
004,1661808442.200,1.238,0.78
004,1661808442.700,2.387,0.794
004,1661808443.200,1.503,0.912
004,1661808443.700,1.468,1.219
004,1661808444.200,2.061,0.782
004,1661808444.701,1.316,0.765
004,1661808445.201,1.437,1.339
004,1661808445.701,1.038,1.363
004,1661808446.201,3.015,0.675
004,1661808446.701,1.111,0.63
004,1661808447.201,3.106,0.42
004,1661808447.701,2.51,0.495
004,1661808448.201,0.971,0.784
004,1661808448.701,2.616,0.468
004,1661808449.201,0.893,0.644
004,1661808449.701,4.448,0.559
004,1661808450.201,1.577,0.684
004,1661808450.701,1.586,0.498
004,1661808451.201,2.902,0.568
004,1661808451.701,1.419,0.468
004,1661808452.201,2.197,0.561
004,1661808452.701,2.211,0.665
004,1661808453.201,2.345,0.758
004,1661808453.701,1.454,0.733
004,1661808454.201,1.679,0.969
004,1661808454.702,1.642,0.403
004,1661808455.202,1.822,0.73
004,1661808455.702,1.665,0.497
004,1661808456.202,2.228,0.674
004,1661808456.702,1.011,0.868
004,1661808457.202,0.637,1.864
004,1661808457.702,1.308,1.429
004,1661808458.202,1.847,0.463
004,1661808458.702,1.512,0.676
004,1661808459.202,2.813,0.551
004,1661808459.702,1.145,0.802
004,1661808460.202,1.669,0.472
004,1661808460.702,1.133,0.381
004,1661808461.202,2.005,0.434
004,1661808461.702,3.153,0.544
004,1661808462.202,1.196,0.556
004,1661808462.702,5.546,0.293
004,1661808463.202,2.157,0.337
004,1661808463.702,2.388,0.367
004,1661808464.202,1.903,0.349
004,1661808464.703,1.99,0.409
004,1661808465.203,1.226,1.362
004,1661808465.703,1.558,0.929
004,1661808466.203,0.802,0.88
004,1661808466.703,2.526,1.486
004,1661808467.203,1.325,1.019
004,1661808467.703,0.897,0.839
004,1661808468.203,0.742,1.185
004,1661808468.703,1.289,0.959
004,1661808469.203,2.596,0.555
004,1661808469.703,1.961,0.492
004,1661808470.203,1.597,0.371
004,1661808470.703,1.143,0.372
004,1661808471.203,2.262,0.504
