UserID,TotalActionNum,Time,Task,TaskActionNum,Address,ChunkSpec,Activation
003,85,1652462142.312634,Label_Assignment_2,4,00129e70,((NODE 00110210)),-2.1137254859252246
003,86,1652462145.001886,Label_Assignment_2,5,00129e70,((NODE 00129e70)),-0.07804979612024067
003,86,1652462145.001886,Label_Assignment_2,5,00129e70,((NODE 00110210)),-2.1329678838267414
003,87,1652462152.386384,Label_Assignment_2,6,00129e70,((NODE 00129e70)),-0.014683580026559808
003,87,1652462152.386384,Label_Assignment_2,6,00129e70,((NODE 00110210)),-2.182287894588833
003,88,1652462163.519416,Label_Assignment_2,7,00129e70,((NODE 00129e70)),0.03454795955153612
003,88,1652462163.519416,Label_Assignment_2,7,00129e70,((NODE 00110210)),-2.248508861425513
003,89,1652462170.213868,Label_Assignment_2,8,00129e70,((NODE 00129e70)),0.2539392112229635
003,89,1652462170.213868,Label_Assignment_2,8,00129e70,((NODE 00110210)),-2.284478812216256
003,90,1652462187.921043,Label_Assignment_2,9,00129e70,((NODE 00129e70)),0.1539632379688536
003,90,1652462187.921043,Label_Assignment_2,9,00129e70,((NODE 00110210)),-2.3687597613784224
003,91,1652462200.411254,Label_Assignment_2,10,00129e70,((NODE 00129e70)),0.251468383848114
003,91,1652462200.411254,Label_Assignment_2,10,00129e70,((NODE 00110210)),-2.4206778125177126
003,92,1652462214.392155,Label_Assignment_2,11,00129e70,((NODE 00129e70)),0.302117211020547
003,92,1652462214.392155,Label_Assignment_2,11,00129e70,((NODE 00110210)),-2.47303705839556
003,93,1652462215.180714,Label_Assignment_2,12,00129e70,((NODE 00129e70)),0.9016526962959996
003,93,1652462215.180714,Label_Assignment_2,12,00129e70,((NODE 00110210)),-2.4758330549208796
003,94,1652462233.422987,Label_Assignment_2,13,00129e70,((NODE 00129e70)),0.4547554608931318
003,94,1652462233.422987,Label_Assignment_2,13,00129e70,((NODE 00110210)),-2.5365002465920785
003,95,1652462235.293591,Label_Assignment_2,14,00129e70,((NODE 00129e70)),0.8196186099796283
003,95,1652462235.293591,Label_Assignment_2,14,00129e70,((NODE 00110210)),-2.542324547893506
003,96,1652462252.478473,Function_Graph_Interaction_1,1,00110250,((NODE 00110250)),-1.422015019747269
003,97,1652462321.354895,Function_Graph_Interaction_1,2,00110276,((NODE 00110250)),-2.2275299402943896
003,97,1652462321.354895,Function_Graph_Interaction_1,2,00110276,((NODE 00110276)),-2.116156957890018
003,98,1652462331.482834,Function_Graph_Interaction_1,3,00110250,((NODE 00110250)),-0.876623715862407
003,98,1652462331.482834,Function_Graph_Interaction_1,3,00110250,((NODE 00110276)),-2.184751527703611
003,99,1652462338.995923,Function_Graph_1,1,00110250,((NODE 00110250)),-1.0083233458368392
003,100,1652462414.557657,Function_Graph_1,2,00110376,((NODE 00110250)),-2.209870841231016
003,100,1652462414.557657,Function_Graph_1,2,00110376,((NODE 00110376)),-2.162474995252666
003,101,1652462422.015789,Function_Graph_1,3,0011039a,((NODE 00110250)),-2.252856963654396
003,101,1652462422.015789,Function_Graph_1,3,0011039a,((NODE 00110376)),-2.2095399642152223
003,101,1652462422.015789,Function_Graph_1,3,0011039a,((NODE 0011039a)),-1.004652492273533
003,102,1652462459.402753,Function_Graph_1,4,00110253,((NODE 00110250)),-2.4257022177132535
