UserID,TotalActionNum,Time,Task,TaskActionNum,Address,Past_1,Past_2,Past_3,Past_4,Past_5,Future_1,Future_2,Future_3,Match_Any,Match_1,Match_2,Match_3,Past_CogLoad,Future_CogLoad
004,64,1661807354.047801,Annotation_1,13,00110211,00110211,00110250,00110208,00110210,001101f3,00110211,0014069b,00110250,1,1,0,0,6.002963257341246,485.38386622194054
004,65,1661807360.518539,Relabel_1,1,001191ae,001191ae,NIL,NIL,NIL,NIL,001191ae,00100000,001191a0,0,0,0,0,0.3442610918254331,494.7941653441381
004,66,1661807372.866467,Relabel_1,2,001191ae,001191ae,NIL,NIL,NIL,NIL,001191ae,0014069b,001191a0,1,1,0,0,0.26273723546046546,506.61953340158567
004,67,1661807383.035174,Relabel_1,3,001191ae,001191ae,NIL,NIL,NIL,NIL,001191ae,0014069b,001191a0,1,1,0,0,0.19059429459854907,515.4132071352054
004,68,1661807389.959795,Undefined_Function_1,1,00117daf,00117daf,NIL,NIL,NIL,NIL,00117daf,001191ae,00100000,0,0,0,0,0.3561303969110786,523.2208823737013
004,69,1661807403.747329,Undefined_Function_1,2,00117daf,00117daf,NIL,NIL,NIL,NIL,00117daf,001191ae,0014069b,1,1,0,0,0.2767357247454664,535.510574553726
004,70,1661807413.306649,Undefined_Function_1,3,00117daf,00117daf,NIL,NIL,NIL,NIL,00117daf,001191ae,0014069b,1,1,0,0,0.19003814009564912,543.4545456766424
004,71,1661807413.766040,Undefined_Function_1,4,00117daf,00117daf,NIL,NIL,NIL,NIL,00117daf,001191ae,0014069b,1,1,0,0,0.062175326244367564,543.8252676631744
004,72,1661807426.768255,Undefined_Function_1,5,00117daf,00117daf,NIL,NIL,NIL,NIL,00117daf,001191ae,0014069b,1,1,0,0,0.12597054774051963,554.1709720667867
004,73,1661807442.281054,Relabel_2,1,00117daf,00117daf,NIL,NIL,NIL,NIL,00117daf,00117db0,00100000,0,0,0,0,0.5330354820157379,565.1795383449006
004,74,1661807454.020345,Relabel_2,2,00117daf,00117daf,NIL,NIL,NIL,NIL,00117daf,00117db0,0014069b,1,1,0,0,0.2799532983757484,573.9928925864667
004,75,1661807458.723606,Relabel_2,3,00117daf,00117daf,NIL,NIL,NIL,NIL,00117daf,00117db0,0014069b,1,1,0,0,0.15298717576094353,577.425313006356
004,76,1661807490.569800,Relabel_2,4,00117daf,00117daf,NIL,NIL,NIL,NIL,00117daf,00117db0,0014069b,1,1,0,0,0.221240246998919,599.7473019558502
004,77,1661807500.501122,Relabel_2,5,00117daf,00117daf,NIL,NIL,NIL,NIL,00117daf,00117db0,0014069b,1,1,0,0,0.15623545362001703,606.4145223826715
004,78,1661807511.309341,Entry_Point_Function_1,1,00100000,00100000,NIL,NIL,NIL,NIL,00117daf,00100000,0014069b,0,0,0,0,0.44492632584322467,621.6113502378344
004,79,1661807554.276233,Entry_Point_Function_1,2,00107540,00107540,00100000,NIL,NIL,NIL,00117daf,00107540,0014069b,0,0,0,0,1.8795452211768684,666.1494954031796
004,80,1661807554.407374,Entry_Point_Function_1,3,00107540,00107540,00100000,NIL,NIL,NIL,00107540,00117daf,00100000,1,0,1,0,1.0400908789618952,665.811550593369
004,81,1661807554.585047,Entry_Point_Function_1,4,00107540,00107540,00100000,NIL,NIL,NIL,00107540,00117daf,00100000,1,1,0,0,1.0265789099946896,665.541393703432
004,82,1661807572.541719,Entry_Point_Function_2,1,00107540,00107540,NIL,NIL,NIL,NIL,00107564,00107540,00117daf,0,0,0,0,0.5734875056514274,701.6057398560405
004,83,1661807581.307012,Entry_Point_Function_2,2,00107564,00107564,00107540,NIL,NIL,NIL,00107564,00117daf,00107540,1,1,0,0,1.100269497330026,713.1657310901409
004,84,1661807583.096583,Entry_Point_Function_2,3,001191a0,001191a0,00107564,00107540,NIL,NIL,00117daf,00107564,001191a0,0,0,0,0,1.3433641233438727,715.3811868815319
004,85,1661807608.823559,Relabel_3,1,001191a0,001191a0,NIL,NIL,NIL,NIL,001191a0,00117daf,00100000,0,0,0,0,0.6864444660543706,759.0632276743776
004,86,1661807618.255720,Relabel_3,2,001191a0,001191a0,NIL,NIL,NIL,NIL,001191a0,00117daf,00107540,1,1,0,0,0.2738165074457747,771.5774432836126
004,87,1661807630.138508,Relabel_3,3,001191a0,001191a0,NIL,NIL,NIL,NIL,001191a0,00117daf,00107540,1,1,0,0,0.20741196482057295,786.4532137384406
004,88,1661807703.816343,Label_Assignment_1,1,00110210,00110210,NIL,NIL,NIL,NIL,00110210,00110211,00117daf,0,0,0,0,1.161661146693547,892.252849045478
004,89,1661807795.241478,Label_Assignment_1,2,00110210,00110210,NIL,NIL,NIL,NIL,00110210,00110211,00117daf,1,1,0,0,0.7419287405404421,994.1644295589948
004,90,1661807807.806240,Label_Assignment_1,3,00110210,00110210,NIL,NIL,NIL,NIL,00110210,00110211,00117daf,1,1,0,0,0.2973102146111435,1006.6250723399972
004,91,1661807814.061808,Label_Assignment_1,4,00110211,00110211,00110210,NIL,NIL,NIL,00110211,00110210,00117daf,1,0,1,0,0.6772636013361583,1012.8506916778118
004,92,1661807820.998064,Label_Assignment_1,5,00110211,00110211,00110210,NIL,NIL,NIL,00110211,00110210,00110250,1,1,0,0,0.5806692268451527,1019.6059609236703
004,93,1661807833.247154,Label_Assignment_1,6,00110211,00110211,00110210,NIL,NIL,NIL,00110211,00110210,00110250,1,1,0,0,0.6125598374992918,1031.4960219967663
004,94,1661807843.992817,Label_Assignment_1,7,00110211,00110211,00110210,NIL,NIL,NIL,00110211,00110210,00110250,1,1,0,0,0.6140023175714984,1041.7813151026726
004,95,1661807846.228342,Label_Assignment_1,8,00110211,00110211,00110210,NIL,NIL,NIL,00110211,00110210,00110250,1,1,0,0,0.5549348973240464,1043.8827839142787
004,96,1661807862.273527,Label_Assignment_1,9,00110211,00110211,00110210,NIL,NIL,NIL,00110211,00110210,00110250,1,1,0,0,0.6290168886745087,1058.9440718204348
004,97,1661807913.241392,Label_Assignment_2,1,00129e70,00129e70,NIL,NIL,NIL,NIL,00129e70,00117daf,00100000,0,0,0,0,0.9661827001612531,1195.4475192834557
004,98,1661808074.412353,Label_Assignment_2,2,00129e70,00129e70,NIL,NIL,NIL,NIL,00129e70,00117daf,00110211,1,1,0,0,0.917981442525625,1419.3555810152593
004,99,1661808074.913289,Label_Assignment_2,3,00129e70,00129e70,NIL,NIL,NIL,NIL,00129e70,00117daf,00110211,1,1,0,0,0.0867469552104611,1419.6333470999637
004,100,1661808086.266643,Label_Assignment_2,4,00129e70,00129e70,NIL,NIL,NIL,NIL,00129e70,00117daf,00110211,1,1,0,0,0.1853741659597557,1433.1727974720256
004,101,1661808091.295236,Label_Assignment_2,5,00129e70,00129e70,NIL,NIL,NIL,NIL,00129e70,00117daf,00110211,1,1,0,0,0.12561229767311588,1439.064932507756
004,102,1661808091.791358,Label_Assignment_2,6,00129e70,00129e70,NIL,NIL,NIL,NIL,00129e70,00117daf,00110211,1,1,0,0,0.05480696280884839,1439.641392397124
004,103,1661808099.530825,Label_Assignment_2,7,00129e70,00129e70,NIL,NIL,NIL,NIL,00129e70,00117daf,00110211,1,1,0,0,0.08893382024952819,1448.6280987772252
004,104,1661808104.902062,Label_Assignment_2,8,00129e70,00129e70,NIL,NIL,NIL,NIL,00129e70,00117daf,00110211,1,1,0,0,0.07911822255205644,1454.8115399329804
004,105,1661808105.593159,Label_Assignment_2,9,00129e70,00129e70,NIL,NIL,NIL,NIL,00129e70,00117daf,00110211,1,1,0,0,0.04722119262010708,1455.6022087053254
004,106,1661808108.842166,Label_Assignment_2,10,00129e70,00129e70,NIL,NIL,NIL,NIL,00129e70,00117daf,00110211,1,1,0,0,0.05297008198336121,1459.3204521910748
004,107,1661808117.707670,Label_Assignment_2,11,00129e70,00129e70,NIL,NIL,NIL,NIL,00129e70,00117daf,00110211,1,1,0,0,0.06312698085148806,1469.3934500197918
004,108,1661808119.914069,Label_Assignment_2,12,00129e80,00129e70,00129e80,NIL,NIL,NIL,00129e70,00117daf,00110211,0,0,0,0,0.2679763063256261,1471.8832264544712
004,109,1661808122.348114,Label_Assignment_2,13,00129e80,00129e70,00129e80,NIL,NIL,NIL,00129e70,00117daf,00110211,0,0,0,0,0.19320765460513312,1473.7078790905034
004,110,1661808122.635546,Label_Assignment_2,14,003513e8,00129e70,003513e8,00129e80,NIL,NIL,00129e70,00117daf,00110211,0,0,0,0,0.2718153533690837,1473.3755834530052
004,111,1661808130.108164,Label_Assignment_2,15,00129e70,00129e70,00129e80,003513e8,NIL,NIL,00129e70,00117daf,00110211,1,1,0,0,0.6701186231677216,1482.3941406384781
004,112,1661808130.320768,Label_Assignment_2,16,00129e70,00129e70,00129e80,003513e8,NIL,NIL,00129e70,00129e80,00117daf,1,1,0,0,0.6431788827345951,1482.7026488516358
004,113,1661808137.158126,Label_Assignment_2,17,00129e70,00129e70,00129e80,003513e8,NIL,NIL,00129e70,00129e80,00117daf,1,1,0,0,0.8634937924110776,1491.1796947028306
004,114,1661808190.053321,Label_Assignment_2,18,00129e70,00129e70,00129e80,003513e8,NIL,NIL,00129e70,00117daf,00110211,1,1,0,0,1.7718657807712308,1550.3465533066153
004,115,1661808200.929711,Label_Assignment_2,19,00129e70,00129e70,00129e80,003513e8,NIL,NIL,00129e70,00117daf,00110211,1,1,0,0,1.8896124306928759,1561.9933020477679
004,116,1661808219.969319,Function_Graph_Interaction_1,1,00110250,00110250,NIL,NIL,NIL,NIL,00110250,00129e70,00117daf,0,0,0,0,0.5905273784866842,1604.3016712730225
004,117,1661808250.634945,Function_Graph_Interaction_1,2,00110250,00110250,NIL,NIL,NIL,NIL,00110250,00129e70,00110211,1,1,0,0,0.4197459196167373,1649.0634492990096
004,118,1661808255.185876,Function_Graph_Interaction_1,3,00110253,00110253,00110250,NIL,NIL,NIL,00129e70,00110250,00117daf,0,0,0,0,0.7334942158752172,1655.1543671854897
004,119,1661808255.516524,Function_Graph_Interaction_1,4,00110254,00110254,00110253,00110250,NIL,NIL,00129e70,00110250,00117daf,0,0,0,0,0.8233761462159046,1655.6787895333546
004,120,1661808295.945870,Function_Graph_Interaction_1,5,00110276,00110250,00110276,00110254,00110253,NIL,00129e70,00117daf,00110250,0,0,0,0,3.258294914978998,1709.25732183258
004,121,1661808323.977220,Function_Graph_1,1,00110250,00110250,NIL,NIL,NIL,NIL,00110250,00129e70,00110269,0,0,0,0,0.7165277989380745,1812.056993256485
004,122,1661808334.710020,Function_Graph_1,2,00110250,00110250,NIL,NIL,NIL,NIL,00110250,00129e70,00110269,1,1,0,0,0.2905088495971661,1836.6921340208037
004,123,1661808393.183528,Function_Graph_1,3,00110269,00110250,00110269,NIL,NIL,NIL,00129e70,00110250,00110269,1,0,0,1,1.6455541218174838,1949.9010987181694
004,124,1661808537.885600,Function_Graph_1,4,00110278,00110250,00110278,00110269,NIL,NIL,00129e70,00110250,00117daf,0,0,0,0,4.577180464475392,2172.35661455922
004,125,1661808537.974901,Function_Graph_1,5,00110278,00110278,00110250,00110269,NIL,NIL,00129e70,00110250,00110278,0,0,0,0,2.989290317113314,2172.5217869361677
004,126,1661808546.447796,Function_Graph_1,6,00110278,00110278,00110250,00110269,NIL,NIL,00129e70,00110250,00117daf,1,0,0,1,3.185182228630722,2185.0519410220973
004,127,1661808593.796614,Function_Graph_1,7,001102a5,00110278,001102a5,00110250,00110269,NIL,00129e70,00110250,00117daf,0,0,0,0,4.648791947587743,2251.242554448098
004,128,1661808626.740642,Function_Graph_1,8,00110269,00110278,00110269,00110250,001102a5,NIL,00129e70,00110250,00117daf,0,0,0,0,3.485066222530207,2295.768668009119
004,129,1661808781.810702,Function_Graph_1,9,00110269,00110269,00110278,00110250,001102a5,NIL,00129e70,00110269,00110250,0,0,0,0,4.977479032476203,2489.429987199159
004,130,1661808788.504981,Function_Graph_1,10,00110278,00110278,00110269,00110250,001102a5,NIL,00129e70,00110250,00117daf,0,0,0,0,4.511861546826143,2497.6405136207604
004,131,1661808792.232811,Function_Graph_1,11,001102a5,001102a5,00110278,00110269,00110250,NIL,00129e70,00117daf,00110250,0,0,0,0,2.6894556694913256,2502.3513574266167
004,132,1661808795.890926,Function_Graph_1,12,00110276,00110276,00110278,001102a5,00110269,00110250,00129e70,00110250,00117daf,0,0,0,0,3.0691526704099688,2507.0589404129837
004,133,1661808800.341974,Function_Graph_1,13,001102a5,001102a5,00110278,00110276,00110269,00110250,00129e70,00117daf,00110250,0,0,0,0,3.0863916877711857,2512.827677754014
004,134,1661808802.452061,Function_Graph_1,14,001102a5,001102a5,00110278,00110276,00110269,00110250,00129e70,00117daf,00110250,0,0,0,0,3.0836200745972455,2515.6573434516254
004,135,1661808804.098021,Function_Graph_1,15,001102a5,001102a5,00110278,00110276,00110269,00110250,00129e70,001102a5,00117daf,0,0,0,0,3.103168614196576,2517.935244551943
004,136,1661808805.574356,Function_Graph_1,16,00110276,001102a5,00110276,00110278,00110269,00110250,001102a5,00129e70,00117daf,0,0,0,0,2.785685206387291,2520.03198342117
004,137,1661808806.526799,Function_Graph_1,17,00110276,00110276,001102a5,00110278,00110269,00110250,00129e70,001102a5,00117daf,0,0,0,0,2.7464780276934406,2521.441532914071
004,138,1661808810.168303,Function_Graph_1,18,00110276,00110276,001102a5,00110278,00110269,00110250,00129e70,00117daf,00110250,0,0,0,0,2.8059366798619028,2526.620139348133
004,139,1661808813.374086,Function_Graph_1,19,001102db,00110276,001102a5,001102db,00110278,00110269,00129e70,00110276,00117daf,0,0,0,0,3.1063853585605177,2531.151596997085
004,140,1661808815.465035,Function_Graph_1,20,001102c1,00110276,001102a5,001102c1,001102db,00110278,00129e70,00117daf,00110250,0,0,0,0,3.404699529552596,2534.1640757788864
004,141,1661808816.060000,Function_Graph_1,21,001103b4,001103b4,00110276,001102a5,001102c1,001102db,00129e70,00117daf,00110250,0,0,0,0,3.5612919640797522,2535.0880289441866
004,142,1661808819.915404,Function_Graph_1,22,00110278,00110276,001102a5,00110278,001103b4,001102c1,00129e70,00117daf,00110250,0,0,0,0,3.766538362008999,2540.73842570667
004,143,1661808822.754099,Function_Graph_1,23,001102ae,00110276,001102a5,00110278,001102ae,001103b4,00129e70,00117daf,00110250,0,0,0,0,4.258998739894445,2544.8854043344004
004,144,1661808939.707407,Function_Graph_1,24,00110269,001102a5,00110276,00110278,00110269,001102ae,00129e70,00117daf,00110250,0,0,0,0,9.486609324782046,2690.462222094399
004,145,1661809121.813012,Function_Graph_2,1,00110250,00110250,NIL,NIL,NIL,NIL,00110250,00110269,00110270,0,0,0,0,1.8263024116298372,3055.222148452062
004,146,1661809158.421269,Function_Graph_2,2,0011042e,0011042e,00110250,NIL,NIL,NIL,00110269,00110250,00110270,0,0,0,0,2.8203133404225365,3114.955635562092
004,147,1661809172.957078,Function_Graph_2,3,00110250,00110250,0011042e,NIL,NIL,NIL,00110250,00110269,00110270,1,0,1,0,1.3807531201208636,3138.485120780983
004,148,1661809177.724120,Function_Graph_2,4,00110250,00110250,0011042e,NIL,NIL,NIL,00110250,00110269,00110270,1,1,0,0,1.192294223703787,3146.3273256307784
004,149,1661809261.732957,Function_Graph_2,5,00110269,00110250,00110269,0011042e,NIL,NIL,00110269,00110250,00110270,1,0,1,0,3.3613180675014562,3275.488845962313
004,150,1661809273.207727,Function_Graph_2,6,00110269,00110269,00110250,0011042e,NIL,NIL,00110269,00110270,00110250,1,1,0,0,2.551398449506464,3291.932860525592
004,151,1661809281.547753,Function_Graph_2,7,00110269,00110269,00110250,0011042e,NIL,NIL,00110269,00110270,00110250,1,1,0,0,2.476225299959897,3303.6141095435396
004,152,1661809296.258250,Function_Graph_2,8,00110269,00110269,00110250,0011042e,NIL,NIL,00110269,00110270,00110250,1,1,0,0,2.5656788117120466,3324.828537358284
004,153,1661809354.642231,Function_Graph_2,9,00110269,00110269,00110250,0011042e,NIL,NIL,00110269,00110270,00110250,1,1,0,0,3.012000373107455,3406.6334231602987
004,154,1661809398.567352,Function_Graph_2,10,00141950,00110269,00110250,00141950,0011042e,NIL,00110269,00110270,00110250,0,0,0,0,4.221851598981368,3466.054459233771
004,155,1661809417.506600,Function_Graph_2,11,001430ac,00110269,001430ac,00110250,00141950,0011042e,00110269,00129e70,00110250,0,0,0,0,5.111394987502777,3490.57735394006
004,156,1661809429.680950,Function_Graph_2,12,00141950,00141950,00110269,001430ac,00110250,0011042e,00129e70,00110269,00110250,0,0,0,0,4.6182844562803025,3504.051013393794
004,157,1661809432.742597,Function_Graph_2,13,00110269,00110269,00141950,001430ac,00110250,0011042e,00110269,00129e70,00110250,1,0,1,0,4.493622564403065,3508.3392160006288
