Time,pupilDilation,gazeX,gazeY,gazeVelocity,movingRmssd,deltaGSRsmooth,Agg_stress,Agg_cogLoad
1648501232.5359063,3.3494713559,1627.5605124697,990.7921929842,2.5756982705,0.4377806654,0.5871646159,0.5124726407,1.9683179859
1648501233.5359063,3.4982773632,1616.7305921259,1014.5498390653,2.7695708255,0.4437966493,-0.0984154071,0.1726906211,1.6999309781
1648501234.5359063,3.6470833706,1605.9006717821,1038.3074851464,2.9634433804,0.3750116691,-0.5105607971,-0.067774564,1.5682612867
1648501235.5359063,3.7958893779,1595.0707514382,1062.0651312275,3.1573159354,0.3750116691,-0.4860266539,-0.0555074924,1.654931362
1648501236.5359063,3.9446953852,1584.2408310944,1085.8227773086,3.3511884903,0.3355815912,-0.3775826592,-0.021000534,1.783556363
1648501237.5359063,4.0935013926,1573.4109107506,1109.5804233897,3.5450610452,0.0582148706,-0.4139008949,-0.1778430121,1.8398002488
1648501238.5359063,3.9224238791,1538.1594294313,1001.970670154,3.2225020572,0.2044945146,-0.4886737995,-0.1420896425,1.7168750398
1648501239.5359063,0.8549610079,1538.6137416306,676.5805548095,2.0010076873,0.2694629064,0.949508327,0.6094856167,0.9022346674
1648501240.5359063,1.3998063121,1678.2453443043,639.5025513013,-0.3881290207,0.1988464513,7.390917249,3.7948818501,4.3953617805
1648501241.5359063,0.5360952592,1683.6349724301,686.6096076341,-0.3954533431,0.1160150979,0.6869652033,0.4014901506,0.6115302312
1648501242.5359063,0.3223271907,1675.4479548798,693.2753360115,-0.4444439817,0.0139175405,-3.2185122831,-1.6022973713,-1.4480925462
1648501243.5359063,0.2259266163,1681.1079849262,702.2378948402,-0.4419079124,0.02623556,-2.4912552161,-1.2325098281,-1.1326642999
1648501244.5359063,0.1332309056,1601.8612403243,768.7964712367,0.9223756008,0.1988464513,-1.2948159957,-0.5479847722,-0.580792545
1648501245.5359063,-0.0008571321,1672.5883822407,695.7476044482,-0.4247730665,0.1988464513,-0.7010184569,-0.2510860028,-0.3509377945
1648501246.5359063,0.185506711,1671.8823065381,708.1787268763,-0.4038222991,0.2061524694,-0.5147859392,-0.1543167349,-0.1646396141
1648501247.5359063,0.0297780918,1672.8965804346,755.8839165737,-0.1571616146,0.4795494144,-0.3782791751,0.0506351196,-0.1742505417
1648501248.5359063,-0.0368269167,1671.1000438286,708.2314034373,-0.4360879041,0.5649544159,-0.3441877917,0.1103833121,-0.1905073542
1648501249.5359063,-0.0394723038,1671.9479090807,687.9625577749,-0.3911897476,0.6365654927,-0.371858342,0.1323535753,-0.2056653229
1648501250.5359063,-0.3029028829,1680.7889705085,695.0612965671,-0.4242074426,0.1999755632,-0.310901365,-0.0554629009,-0.306902124
1648501251.5359063,-0.1809093919,1680.7678095647,693.2201208585,-0.4298303501,0.3013801132,-0.2239026928,0.0387387102,-0.2024060424
1648501252.5359063,-0.0404918746,1684.0977670315,686.614186447,-0.4259787094,0.3750116691,0.0871559628,0.2310838159,0.0233320441
1648501253.5359063,0.1947133463,1679.9906085026,690.6569786119,-0.4354120117,0.2877719049,-0.0750755082,0.1063481984,0.0598189191
1648501254.5359063,0.0136491541,1679.5931357415,675.0599541418,-0.3907135573,0.3716482918,-0.4285706179,-0.028461163,-0.2074607319
1648501255.5359063,0.0921882303,1679.958862098,697.1743056962,-0.4004706921,0.2948212791,-0.3612242905,-0.0332015057,-0.1345180301
1648501256.5359063,0.0628543244,1681.2383443747,708.5671908266,-0.4465453429,0.2093023005,-0.255783995,-0.0232408472,-0.0964648353
1648501257.5359063,-0.1714068376,1679.7858078698,695.4438734697,-0.3771787147,0.1988464513,-0.1340419395,0.0324022559,-0.1527243885
1648501258.5359063,0.0094579688,1670.1501488252,691.4579216826,-0.4382820191,-0.056133615,-0.031403133,-0.043768374,-0.0109725821
1648501259.5359063,0.009890086,1683.8599425576,695.7002450122,-0.4263368442,0.1981997451,-0.0190146243,0.0895925604,-0.0045622692
1648501260.5359063,0.0058413622,1687.0898200071,731.7030359739,-0.1375858042,0.1988464513,0.2940471076,0.2464467794,0.1499442349
1648501261.5359063,0.107860267,1690.8166391917,757.0316033956,0.1845500183,0.2700669496,1.5248094084,0.897438179,0.8163348377
1648501262.5359063,0.1954757959,1694.5434583764,782.3601708174,0.5066858409,0.3750116691,0.0976475982,0.2363296337,0.1465616971
1648501263.5359063,0.2830913249,1698.2702775611,807.6887382391,0.8288216635,0.5767680583,-0.8023324272,-0.1127821844,-0.2596205512
1648501264.5359063,0.3707068538,1701.9970967457,833.0173056609,1.150957486,0.7137444814,-0.6019193293,0.0559125761,-0.1156062378
1648501265.5359063,0.4583223827,1705.7239159304,858.3458730826,1.4730933086,0.5869682187,-0.3761050485,0.1054315851,0.0411086671
1648501266.5359063,0.5459379117,1709.4507351151,883.6744405044,1.7952291311,0.7287762968,-0.3118201738,0.2084780615,0.117058869
1648501267.5359063,0.6335534406,1713.1775542998,909.0030079261,2.1173649537,0.7311027283,-0.1575897522,0.2867564881,0.2379818442
1648501268.5359063,0.7211689695,1716.9043734844,934.3315753479,2.4395007762,0.9959928094,0.4228348416,0.7094138255,0.5720019056
1648501269.5359063,0.8087844985,1720.6311926691,959.6601427696,2.7616365988,0.9337896901,0.4347404324,0.6842650612,0.6217624654
1648501270.5359063,0.8964000274,1724.3580118538,984.9887101914,3.0837724214,1.0816123909,-0.2746466539,0.4034828685,0.3108766868
1648501271.5359063,0.9840155563,1728.0848310384,1010.3172776131,3.4059082439,0.8906470438,-0.3658758701,0.2623855868,0.3090698431
1648501272.5359063,1.0716310853,1731.8116502231,1035.6458450349,3.7280440665,0.7254143405,-0.3099737404,0.2077203,0.3808286724
1648501273.5359063,1.1592466142,1735.5384694078,1060.9744124566,4.050179889,0.2848140066,-0.2712571941,0.0067784063,0.4439947101
1648501274.5359063,1.2468621431,1739.2652885925,1086.3029798784,4.3723157116,0.7287762968,-0.2218140936,0.2534811016,0.5125240248
1648501275.5359063,1.3344776721,1742.9921077771,1111.6315473001,4.6944515342,0.7287762968,-0.1856760167,0.27155014,0.5744008277
1648501276.5359063,1.422093201,1746.7189269618,1136.9601147218,5.0165873567,0.7287762968,-0.1696098925,0.2795832022,0.6262416543
1648501277.5359063,1.50970873,1750.4457461465,1162.2886821436,5.3387231793,0.7287762968,-0.1637368469,0.2825197249,0.6729859415
1648501278.5359063,1.5973242589,1754.1725653311,1187.6172495653,5.6608590018,0.7287762968,-0.0319785178,0.3483988895,0.7826728705
1648501279.5359063,1.6849397878,1757.8993845158,1212.9458169871,5.9829948244,0.7287762968,-0.0858769275,0.3214496846,0.7995314301
1648501280.5359063,1.7725553168,1761.6262037005,1238.2743844088,6.305130647,0.7287762968,0.4330333984,0.5809048476,1.1027943576
1648501281.5359063,2.1435589458,1745.0154148706,1058.300206497,4.8394081716,0.7287762968,0.9381254787,0.8334508877,1.5408422123
1648501282.5359063,1.8066867106,1667.2507420854,674.7719810417,0.456484023,0.7287762968,0.9730167536,0.8508965252,1.3898517321
1648501283.5359063,0.2990031587,1682.2010276891,677.3775292944,-0.38949503,0.727645929,-0.0787474557,0.3244492366,0.1101278515
1648501284.5359063,-0.0574734611,1754.2928218699,700.254232925,0.8355877432,0.029751299,-0.6453205165,-0.3077846087,-0.3513969888
1648501285.5359063,-0.1406471573,1686.5677260047,685.2117733253,-0.4419250501,0.6752312298,-0.4554760142,0.1098776078,-0.2980615857
1648501286.5359063,-0.2165621519,1672.6656949359,670.3727032803,-0.4144305977,-0.0179932439,-0.326318226,-0.172155735,-0.271440189
1648501287.5359063,0.0248412383,1671.0862910288,685.0774018369,-0.3848318408,0.8496942705,-0.2599696963,0.2948622871,-0.117564229
1648501288.5359063,0.0207575699,1673.5836690945,699.3343759114,-0.4041517361,0.9825022595,-0.2239627723,0.3792697436,-0.1016026012
1648501289.5359063,-0.1714354291,1678.7896476534,694.2076989601,-0.3856434682,0.9107823978,-0.1850229363,0.3628797307,-0.1782291827
1648501290.5359063,-0.1267476641,1722.9643745644,717.2423441076,0.976722302,0.8559227729,-0.1750043487,0.3404592121,-0.1508760064
1648501291.5359063,-0.1168418823,1680.156008665,685.7522807316,-0.4190609078,0.9063783001,-0.1845954191,0.3608914405,-0.1507186507
1648501292.5359063,-0.2911402867,1676.355636223,703.9631744905,-0.410031247,0.9065073877,-0.1554602719,0.3755235579,-0.2233002793
1648501293.5359063,-0.3682668764,1680.9668845746,698.5115516083,-0.4435246544,1.1163129887,-0.1094897579,0.5034116154,-0.2388783171
1648501294.5359063,-0.1784594551,1677.9104457548,704.9509557365,-0.4184871627,1.0788113313,-0.1497359663,0.4645376825,-0.1640977107
1648501295.5359063,0.0003238246,1684.043750675,709.0871109747,-0.4517150423,0.9602050777,-0.1488717002,0.4056666888,-0.0742739378
1648501296.5359063,-0.0933557223,1681.2106954022,698.9462303394,-0.430605193,0.8883402396,-0.0282242321,0.4300580037,-0.0607899772
1648501297.5359063,-0.2556830873,1676.4973668239,692.1359296386,-0.399706761,0.7906505176,0.0264093096,0.4085299136,-0.1146368889
1648501298.5359063,-0.2669871602,1672.6873305831,706.8290693449,-0.4443077488,0.9623612179,-0.001607962,0.480376628,-0.1342975611
1648501299.5359063,-0.2876671621,1669.471323421,746.9134171949,-0.1414327234,0.5399240689,0.2948124871,0.417368278,0.0035726625
1648501300.5359063,-0.1375356707,1680.4379291959,706.6677102376,-0.4067241156,0.4575803545,0.2873562429,0.3724682987,0.0749102861
1648501301.5359063,0.1521763103,1679.4331731097,708.031097029,-0.367534581,0.784040241,0.5919132902,0.6879767656,0.3720448003
1648501302.5359063,0.3024003253,1666.1429470187,721.5339622882,-0.4346088223,0.4374528068,-0.055055828,0.1911984894,0.1236722487
1648501303.5359063,0.7610883286,1659.3671297501,763.1736581113,-0.3099367818,0.0380960692,0.9243827832,0.4812394262,0.8427355559
1648501304.5359063,0.820815645,1664.2317906223,791.5971766358,-0.0139580472,-0.0318939689,0.4926784202,0.2303922257,0.6567470326
1648501305.5359063,0.8767376674,1669.0964514944,820.0206951604,0.2820206873,-0.0088653484,-0.5652066151,-0.2870359818,0.1557655261
1648501306.5359063,0.9326596897,1673.9611123666,848.4442136849,0.5779994219,-0.2549591929,-0.6037904022,-0.4293747976,0.1644346438
1648501307.5359063,0.9885817121,1678.8257732388,876.8677322094,0.8739781564,-0.3642709616,-0.3877433201,-0.3760071409,0.300419196
1648501308.5359063,1.0445037344,1683.6904341109,905.2912507339,1.1699568909,-0.5104687712,-0.276415218,-0.3934419946,0.3840442582
1648501309.5359063,1.1004257568,1688.5550949831,933.7147692584,1.4659356255,-0.6726126896,-0.1956006836,-0.4341066866,0.4524125366
1648501310.5359063,1.1563477791,1693.4197558553,962.1382877829,1.76191436,-0.6748602325,-0.2069927624,-0.4409264975,0.4746775083
1648501311.5359063,1.2122698015,1698.2844167274,990.5618063075,2.0578930946,-0.5857995438,-0.1780525595,-0.3819260517,0.517108621
1648501312.5359063,1.2681918238,1703.1490775996,1018.985324832,2.3538718291,-0.0599325084,-0.1587958866,-0.1093641975,0.5546979686
1648501313.5359063,1.3241138462,1708.0137384718,1047.4088433565,2.6498505636,0.0551801754,-0.1587180107,-0.0517689177,0.5826979177
1648501314.5359063,1.3800358685,1712.8783993439,1075.832361881,2.9458292982,0.1069655308,-0.1477676497,-0.0204010595,0.6161341094
1648501315.5359063,1.4359578909,1717.7430602161,1104.2558804055,3.2418080327,-0.0656695599,-0.1398899263,-0.1027797431,0.6480339823
1648501316.5359063,1.4918799132,1722.6077210883,1132.6793989301,3.5377867673,0.1490703601,-0.1580097916,-0.0044697158,0.6669350608
1648501317.5359063,1.5478019355,1727.4723819604,1161.1029174546,3.8337655018,0.1042378662,-0.1506600671,-0.0232111004,0.6985709342
1648501318.5359063,1.6037239579,1732.3370428326,1189.5264359791,4.1297442363,0.229944016,-0.1377410423,0.0461014868,0.7329914578
1648501319.5359063,1.6596459802,1737.2017037048,1217.9499545036,4.4257229709,0.2217774061,-0.1137155356,0.0540309352,0.7729652223
1648501320.5359063,1.7155680026,1742.0663645769,1246.3734730281,4.7217017054,0.2619752953,-0.0480524598,0.1069614178,0.8337577714
1648501321.5359063,1.7714900249,1746.9310254491,1274.7969915526,5.01768044,0.0515297377,-0.1229169887,-0.0356936255,0.8242865181
1648501322.5359063,1.8274120473,1751.7956863213,1303.2205100772,5.3136591745,0.0231575743,-0.1466034524,-0.061722939,0.8404042974
1648501323.5359063,1.8833340696,1756.6603471934,1331.6440286017,5.609637909,0.2038887043,-0.1231585556,0.0403650743,0.880087757
1648501324.5359063,1.9746176897,1733.6159271916,869.6205442933,2.4143463601,0.3750116691,0.0260457532,0.2005287112,1.0003317214
1648501325.5359063,0.243561994,1686.7414013168,644.6492332774,-0.3434247326,0.3339346832,0.2444360687,0.289185376,0.2439990313
1648501326.5359063,-0.3570290492,1661.9271399519,663.5948611353,-0.3891064172,0.4579229634,-0.0379132979,0.2100048327,-0.1974711736
1648501327.5359063,-0.0302549312,1687.01376681,732.1031465226,-0.2807104358,0.2126167071,-0.1469023008,0.0328572032,-0.088578616
1648501328.5359063,0.0930531332,1677.7309620985,675.1464820004,-0.3943775884,0.1988464513,-0.114947776,0.0419493377,-0.0109473214
1648501329.5359063,0.1582629022,1686.0163731236,705.8763610155,-0.4356941703,0.1988464513,-0.1207091935,0.0390686289,0.0187768543
1648501330.5359063,0.1407503604,1679.3507935654,698.3236985948,-0.4252527518,0.1988464513,-0.1181576458,0.0403444028,0.0112963573
1648501331.5359063,0.1248889537,1669.597565559,708.9771432749,-0.4111087283,0.1988464513,-0.1137446546,0.0425508983,0.0055721495
1648501332.5359063,-0.1101976846,1679.5087199061,700.7781140796,-0.4349719789,0.1988464513,-0.0781293834,0.0603585339,-0.094163534
1648501333.5359063,-0.3878789251,1677.1593710315,689.2325368559,-0.4601028876,0.1988464513,-0.0532739739,0.0727862387,-0.2205764495
1648501334.5359063,-0.1721302112,1680.8851063949,748.6570984084,-0.0832747638,0.1988464513,-0.0951808197,0.0518328158,-0.1336555155
1648501335.5359063,-0.1195139909,1679.812549278,693.8936690969,-0.4189914486,0.1988464513,-0.1180160721,0.0404151896,-0.1187650315
1648501336.5359063,-0.1046524591,1682.3195249198,698.2331935508,-0.4458478555,0.1988464513,-0.0927799747,0.0530332383,-0.0987162169
1648501337.5359063,-0.0636540748,1676.8901660383,681.7686624586,-0.4395575638,0.206746577,-0.037404648,0.0846709645,-0.0505293614
1648501338.5359063,-0.2915814961,1669.1135879603,717.0566252942,-0.2365311323,0.3605768715,-0.0776164688,0.1414802013,-0.1845989824
1648501339.5359063,-0.2247898655,1663.2360223388,696.238125314,-0.3529043813,0.2752305887,-0.1074266738,0.0839019574,-0.1661082696
1648501340.5359063,-0.3221453211,1674.6378028438,682.5240553196,-0.4142532014,0.1411582272,-0.0685634984,0.0362973644,-0.1953544098
1648501341.5359063,-0.1792277813,1671.347096683,693.7095950106,-0.4314645471,0.0973238836,-0.04372035,0.0268017668,-0.1114740656
1648501342.5359063,-0.1224363839,1651.7169053007,727.2305042665,-0.2997823201,-0.0912233332,-0.070603647,-0.0809134901,-0.0965200154
1648501343.5359063,-0.0848756681,1674.1584952221,710.3673120498,-0.3941642134,-0.1522256359,-0.0914456721,-0.121835654,-0.0881606701
1648501344.5359063,-0.1666077827,1671.7673583319,701.3909409494,-0.3757416149,0.0231575743,-0.0649310226,-0.0208867241,-0.1157694026
1648501345.5359063,-0.3480117325,1425.622342513,652.6912468182,-0.3129750684,0.0231575743,1.1903793345,0.6067684544,0.421183801
1648501346.5359063,-0.4831203528,1691.5174659079,612.5171908927,-0.0515261934,-0.0189276693,2.3252186663,1.1531454985,0.9210491568
1648501347.5359063,-0.1405110415,1531.2287343792,667.346186001,-0.1801720448,-0.3834006151,0.3839350896,0.0002672373,0.121712024
1648501348.5359063,0.0113573188,1742.4958089727,718.904314716,-0.2847578646,0.0973117404,3.263748612,1.6805301762,1.6375529654
1648501349.5359063,0.1781440223,1504.7274447978,712.819566525,-0.2434262468,0.1010276238,4.5116880433,2.3063578336,2.3449160328
1648501350.5359063,0.2183934594,1516.6045581431,701.7995788649,-0.2516910088,0.1990612057,1.632682896,0.9158720508,0.9255381777
1648501351.5359063,0.833422697,1655.1089926208,643.1560344608,-0.4578245181,0.3465730079,-0.8809755087,-0.2672012504,-0.0237764059
1648501352.5359063,0.6293683303,1677.4379949624,711.8412993871,-0.0311687215,0.3233161604,-2.1879787572,-0.9323312984,-0.7793052135
1648501353.5359063,0.7783556255,1691.383133534,655.0483537326,-0.3958685628,0.2837024921,-1.4232593359,-0.5697784219,-0.3224518552
1648501354.5359063,0.6734767666,1667.5001234361,658.5655941455,-0.3897597715,0.2824800616,-0.7768675682,-0.2471937533,-0.0516954008
1648501355.5359063,0.4653067503,1629.6357540421,682.3958534495,0.1701822714,0.3735727645,-0.5653743427,-0.0959007891,-0.0500337962
1648501356.5359063,0.399596565,1608.8286224107,669.8178310181,0.3582313102,0.5453816908,-0.5000999303,0.0226408802,-0.0502516827
1648501357.5359063,0.503389269,1655.7146112833,650.750475375,-0.382801867,0.5516545192,-0.4219711131,0.0648417031,0.040709078
1648501358.5359063,0.3837483739,1640.8285482186,650.2988137468,-0.3563376934,0.5707245153,-0.4070526512,0.0818359321,-0.0116521386
1648501359.5359063,0.0253873161,1569.0265796254,721.7824472891,1.2539081909,0.6149184744,-0.3659177664,0.124500354,-0.1702652251
1648501360.5359063,0.3436249898,1698.6312538888,681.6466511836,-0.4140487631,0.6626991854,-0.3365623862,0.1630683996,0.0035313018
1648501361.5359063,0.4755016829,1650.3475865675,683.207552776,-0.3486371416,0.6260351228,-0.3268481694,0.1495934767,0.0743267567
1648501362.5359063,0.3199463885,1630.6648364545,700.8076371832,-0.1561601042,0.6217725841,-0.2836722219,0.1690501811,0.0181370833
1648501363.5359063,0.3877798033,1678.5823695573,661.5475274196,-0.4049470558,0.5573011687,-0.244322269,0.1564894498,0.0717287671
1648501364.5359063,0.1729736078,1663.0281027691,673.5400340493,-0.3311997733,0.640995726,-0.1860972229,0.2274492516,-0.0065618075
1648501365.5359063,0.2763946054,1671.6824225395,638.2948616954,-0.3735268431,0.6761100351,0.1451548412,0.4106324382,0.2107747233
1648501366.5359063,0.4336252196,1675.8545151489,643.2933845369,-0.407968745,0.8213049968,0.7808008216,0.8010529092,0.6072130206
1648501367.5359063,0.572246066,1681.5307250758,657.7425413713,-0.3890481208,1.2057558431,0.0942202867,0.6499880649,0.3332331763
1648501368.5359063,0.4836785804,1638.9085403463,681.863552528,0.6886779477,0.6461081083,-0.3820443855,0.1320318614,0.0508170974
1648501369.5359063,0.6140899019,1720.8359337591,619.4831515802,-0.3820008518,0.5720399041,-0.3479769034,0.1120315004,0.1330564993
1648501370.5359063,0.867576644,1613.8685285072,702.4319070981,-0.3550854387,0.7756781822,-0.1819901035,0.2968440393,0.3427932703
1648501371.5359063,1.0167136749,1501.5507337869,834.5698493518,1.3352085951,1.5334336802,-0.1027186949,0.7153574926,0.45699749
1648501372.5359063,0.6012487343,1135.6213078368,547.6474705696,-0.1504074435,0.8396270064,0.4698160751,0.6547215408,0.5355324047
1648501373.5359063,-0.603846033,1386.9303941603,518.5256005776,-0.1156318997,0.4751945684,1.6452620315,1.0602283,0.5207079993
1648501374.5359063,-0.2496027166,1672.4663599385,552.8343995471,-0.2942191577,0.0231575743,1.5976908633,0.8104242188,0.6740440733
1648501375.5359063,-0.0814207717,1529.5996374675,580.5283792593,-0.1550706083,0.0231575743,0.4890430899,0.2561003321,0.2038111591
1648501376.5359063,0.0547329568,1670.5982278165,599.7159736184,-0.2690666546,0.0231575743,4.0295081116,2.026332843,2.0421205342
1648501377.5359063,0.4891974196,1650.2640017695,621.8306461338,-0.1478715799,0.0231575743,6.0804083963,3.0517829853,3.284802908
1648501378.5359063,0.2939112823,1758.5964642209,707.1996028878,0.3513594009,0.0231575743,0.7473377348,0.3852476546,0.5206245085
1648501379.5359063,0.3254857012,1772.0076678756,850.8460629698,1.2297727894,0.0231575743,0.2661006025,0.1446290884,0.2957931518
1648501380.5359063,0.9945972122,1746.7966227061,857.5477332047,1.348122541,0.0231575743,-0.7036274998,-0.3402349627,0.1454848562
1648501381.5359063,1.6308181946,1712.7607433391,791.3512723355,1.1828478815,0.0231575743,-1.9709476812,-0.9738950534,-0.1700647433
1648501382.5359063,0.7450336499,1531.8517169047,605.5055193554,-0.230643558,0.0695875397,0.9653270428,0.5174572913,0.8551803463
1648501383.5359063,0.3452185945,1649.2808923441,601.074165747,-0.2125111067,0.0700161135,-0.7387542468,-0.3343690667,-0.1967678262
1648501384.5359063,0.4521059589,1655.0782528912,612.5883904904,-0.1606627208,-0.1922567636,-3.0557862517,-1.6240215076,-1.3018401464
1648501385.5359063,0.2678558129,1677.9752838798,867.5586308052,-0.3100284748,-0.2948515023,-1.6746380737,-0.984744788,-0.7033911304
1648501386.5359063,-0.1119962744,1681.6317816452,906.3474898144,-0.3019132549,0.0050276865,2.1546007963,1.0798142414,1.021302261
1648501387.5359063,1.2818295891,1759.4145903671,884.172972002,0.3340363431,-0.0693962865,3.0173792217,1.4739914676,2.1496044054
1648501388.5359063,-0.1106263492,986.0216838547,444.3298206418,0.1274603665,0.0258151022,0.1757703587,0.1007927305,0.0325720047
1648501389.5359063,0.2238805728,1597.2751908244,649.9689822718,-0.3412490806,0.3815991039,0.3781595508,0.3798793273,0.3010200618
