UserID,TotalActionNum,Time,Task,TaskActionNum,Address,Past_1,Past_2,Past_3,Past_4,Past_5,Future_1,Future_2,Future_3,Match_Any,Match_1,Match_2,Match_3,Past_CogLoad,Future_CogLoad
003,159,1652465141.283060,Point_of_Interest_Analysis_4,4,004077eb,004077eb,0040778b,NIL,NIL,NIL,004077eb,00129e70,0040778b,1,1,0,0,2.8550328285228463,8180.720940679086
003,160,1652465159.633976,Point_of_Interest_Analysis_4,5,0040778b,004077eb,0040778b,NIL,NIL,NIL,0040778b,00129e70,004077eb,1,0,0,1,0.860823807606644,8217.913350969986
003,161,1652465170.119758,Point_of_Interest_Analysis_4,6,0040779c,004077eb,0040779c,0040778b,NIL,NIL,0040778b,00129e70,00110250,0,0,0,0,1.4282610702558411,8236.626894592482
003,162,1652465251.407371,Point_of_Interest_Analysis_4,7,0040779c,004077eb,0040779c,0040778b,NIL,NIL,00129e70,00110250,0040778b,0,0,0,0,2.1896824801410864,8400.010321679674
003,163,1652465295.333978,Point_of_Interest_Analysis_4,8,004077eb,004077eb,0040779c,0040778b,NIL,NIL,00129e70,0040778b,004077eb,0,0,0,0,2.2424166216616723,8486.540637763363
003,164,1652465424.525065,Point_of_Interest_Triage_5,1,00401313,00401313,NIL,NIL,NIL,NIL,00401313,00129e70,0040778b,0,0,0,0,1.538251376489819,8867.73520972909
003,165,1652465656.497321,Point_of_Interest_Analysis_5,1,00401313,00401313,NIL,NIL,NIL,NIL,00401313,00129e70,00110250,0,0,0,0,2.061242361319359,9522.106582259337
003,166,1652465820.412532,Point_of_Interest_Analysis_5,2,00401220,00401220,00401313,NIL,NIL,NIL,00129e70,00401313,00110250,0,0,0,0,4.4254446318324945,9893.501349132712
003,167,1652465850.111428,Point_of_Interest_Analysis_5,3,00401220,00401220,00401313,NIL,NIL,NIL,00129e70,00110250,00110269,0,0,0,0,3.321900973006419,9958.494111307471
003,168,1652465992.445245,Point_of_Interest_Analysis_5,4,004012fa,00401220,004012fa,00401313,NIL,NIL,00129e70,00110250,00110269,0,0,0,0,5.874453515105638,10259.199083254727
003,169,1652466001.576258,Point_of_Interest_Analysis_5,5,004012fd,004012fd,00401220,004012fa,00401313,NIL,00129e70,00110250,00110269,0,0,0,0,6.381796947864019,10278.32767476181
003,170,1652466009.443833,Point_of_Interest_Analysis_5,6,00401301,00401301,004012fd,00401220,004012fa,00401313,00129e70,00110250,00110269,0,0,0,0,6.99338964377002,10294.939630849114
003,171,1652466012.764969,Point_of_Interest_Analysis_5,7,004012fd,004012fd,00401301,00401220,004012fa,00401313,00129e70,00401301,00110250,0,0,0,0,6.718671427364844,10302.08802429149
003,172,1652466031.302319,Point_of_Interest_Analysis_5,8,004012ec,004012fd,004012ec,00401301,00401220,004012fa,00129e70,00110250,00110269,0,0,0,0,7.960500533209206,10341.26452845678
003,173,1652466072.206874,Point_of_Interest_Analysis_5,9,00401220,00401220,004012fd,004012ec,00401301,004012fa,00129e70,00110250,00110269,0,0,0,0,8.714268862499615,10426.17529912637
003,174,1652466122.423362,Point_of_Interest_Analysis_5,10,00401220,00401220,004012fd,004012ec,00401301,004012fa,00129e70,00110250,00110269,0,0,0,0,9.844889548470295,10528.727755084172
003,175,1652466129.880089,Point_of_Interest_Analysis_5,11,004012fd,004012fd,00401220,004012ec,00401301,004012fa,00129e70,00110250,00110269,0,0,0,0,9.5086646027728,10544.08718104629
003,176,1652466132.348940,Point_of_Interest_Analysis_5,12,00401380,00401380,004012fd,00401220,004012ec,00401301,00129e70,00110250,00110269,0,0,0,0,9.79843774680684,10549.31010747021
003,177,1652466138.044346,Point_of_Interest_Analysis_5,13,00401313,00401313,004012fd,00401380,00401220,004012ec,00129e70,00401313,00110250,0,0,0,0,6.815202182715156,10561.325278035203
003,178,1652466443.569429,Point_of_Interest_Triage_6,1,00404510,00404510,NIL,NIL,NIL,NIL,00404510,00129e70,00100000,0,0,0,0,2.3655627424574623,11406.904499612427
003,179,1652466522.221850,Point_of_Interest_Triage_6,2,00404510,00404510,NIL,NIL,NIL,NIL,00404510,00129e70,00110250,1,1,0,0,0.8263419896988456,11581.911752326676
003,180,1652466527.798909,Point_of_Interest_Triage_6,3,00404560,00404560,00404510,NIL,NIL,NIL,00404510,00129e70,00110250,0,0,0,0,1.1675007912029067,11593.655703955745
003,181,1652466579.430112,Point_of_Interest_Triage_6,4,00404586,00404586,00404510,00404560,NIL,NIL,00129e70,00404510,00110250,0,0,0,0,3.0106457803670352,11706.453457271453
003,182,1652466581.178759,Point_of_Interest_Triage_6,5,00404560,00404560,00404586,00404510,NIL,NIL,00129e70,00404510,00404586,0,0,0,0,2.1609198221168944,11710.394695722163
003,183,1652466592.270804,Point_of_Interest_Triage_6,6,00404510,00404510,00404560,00404586,NIL,NIL,00404510,00129e70,00110250,1,0,1,0,1.741570478192405,11734.954592167294
003,184,1652466599.109983,Point_of_Interest_Triage_6,7,00404560,00404560,00404510,00404586,NIL,NIL,00404510,00129e70,00404586,0,0,0,0,1.7032558258571489,11750.171407304839
003,185,1652466661.454579,Point_of_Interest_Analysis_6,1,00404510,00404510,NIL,NIL,NIL,NIL,00404510,00129e70,00100000,0,0,0,0,1.0685883724345218,11886.071389244575
003,186,1652466679.360197,Point_of_Interest_Analysis_6,2,00404560,00404560,00404510,NIL,NIL,NIL,00404510,00129e70,00110250,0,0,0,0,1.785038744312681,11927.893103042983
003,187,1652466684.905680,Point_of_Interest_Analysis_6,3,00404560,00404560,00404510,NIL,NIL,NIL,00404510,00129e70,00110250,0,0,0,0,1.4679831797806997,11941.00302426543
003,188,1652466686.530268,Point_of_Interest_Analysis_6,4,00404560,00404560,00404510,NIL,NIL,NIL,00404510,00404560,00129e70,0,0,0,0,1.3650474385732871,11944.953183007132
003,189,1652466688.295494,Point_of_Interest_Analysis_6,5,004052e0,00404560,004052e0,00404510,NIL,NIL,00404560,00404510,00129e70,0,0,0,0,1.5842884774821708,11949.30248936193
003,190,1652466713.071466,Point_of_Interest_Analysis_6,6,00404510,00404560,00404510,004052e0,NIL,NIL,00404510,00129e70,00110250,1,0,1,0,1.427399699048088,12007.554510016203
003,191,1652466806.631511,Point_of_Interest_Analysis_6,7,0040463c,00404560,00404510,0040463c,004052e0,NIL,00404510,00129e70,00110250,0,0,0,0,4.147006402568861,12216.477479924462
003,192,1652466886.406658,Point_of_Interest_Analysis_6,8,0040463c,00404560,0040463c,00404510,004052e0,NIL,00404510,00129e70,00110250,0,0,0,0,4.329216265811493,12387.572927519554
003,193,1652466888.533727,Point_of_Interest_Analysis_6,9,00404510,00404510,00404560,0040463c,004052e0,NIL,00404510,00129e70,0040463c,1,1,0,0,3.475475958531285,12389.92066268032
003,194,1652466890.949427,Point_of_Interest_Analysis_6,10,00404510,00404510,00404560,0040463c,004052e0,NIL,00404510,0040463c,00129e70,1,1,0,0,3.4420054724745937,12395.270812263234
003,195,1652466907.340955,Point_of_Interest_Analysis_6,11,0040463c,00404510,0040463c,00404560,004052e0,NIL,00404510,0040463c,00129e70,1,0,1,0,3.2572195189720956,12430.678432644752
003,196,1652467091.080297,Ghidra_User_Preferences_1,1,00400000,00400000,NIL,NIL,NIL,NIL,00404510,00129e70,00100000,0,0,0,0,1.83447633870109,12818.013121162083
