UserID,Time,TaskLoad,Engagement
003,1652460205.226,1.149,0.243
003,1652460205.726,1.585,0.205
003,1652460206.226,1.166,0.156
003,1652460206.727,1.206,0.148
003,1652460207.227,0.775,0.298
003,1652460207.727,0.626,0.127
003,1652460208.227,1.323,0.126
003,1652460208.727,2.708,0.165
003,1652460209.227,0.823,0.175
003,1652460209.727,0.833,0.155
003,1652460210.227,0.634,0.152
003,1652460210.727,1.922,0.212
003,1652460211.227,2.197,0.271
003,1652460211.727,1.475,0.228
003,1652460212.227,1.065,0.234
003,1652460212.727,1.137,0.243
003,1652460213.227,1.428,0.235
003,1652460213.727,1.829,0.236
003,1652460214.228,2.306,0.198
003,1652460214.728,1.159,0.124
003,1652460215.228,1.496,0.116
003,1652460215.728,1.016,0.194
003,1652460216.228,0.751,0.164
003,1652460216.728,1.162,0.182
003,1652460217.228,1.594,0.23
003,1652460217.728,3.147,0.173
003,1652460218.228,4.413,0.115
003,1652460218.728,1.855,0.162
003,1652460219.228,1.669,0.207
003,1652460219.728,1.363,0.221
003,1652460220.228,1.647,0.199
003,1652460220.728,1.416,0.127
003,1652460221.228,1.969,0.12
003,1652460221.729,1.067,0.135
003,1652460222.229,1.818,0.159
003,1652460222.729,1.564,0.202
003,1652460223.229,1.105,0.201
003,1652460223.729,2.341,0.19
003,1652460224.229,1.23,0.201
003,1652460224.729,1.989,0.18
003,1652460225.229,2.208,0.183
003,1652460225.729,0.511,0.23
003,1652460226.229,1.207,0.266
003,1652460226.729,1.29,0.19
003,1652460227.229,1.954,0.26
003,1652460227.729,0.814,0.349
003,1652460228.229,2.008,0.196
003,1652460228.730,1.184,0.37
003,1652460229.230,2.827,0.136
003,1652460229.730,1.95,0.328
003,1652460230.230,2.685,0.243
003,1652460230.730,1.386,0.276
003,1652460231.230,0.822,0.285
003,1652460231.730,1.477,0.239
003,1652460232.230,1.228,0.173
003,1652460232.730,2.798,0.177
003,1652460233.230,0.563,0.121
003,1652460233.730,0.842,0.22
003,1652460234.230,0.833,0.111
003,1652460234.730,1.186,0.096
003,1652460235.230,1.332,0.142
003,1652460235.730,3.114,0.123
003,1652460236.231,0.8,0.195
003,1652460236.731,1.72,0.163
003,1652460237.231,1.206,0.225
003,1652460237.731,2.699,0.196
003,1652460238.231,1.451,0.186
003,1652460238.731,2.209,0.199
003,1652460239.231,1.518,0.137
003,1652460239.731,1.386,0.146
003,1652460240.231,1.158,0.114
003,1652460240.731,0.947,0.136
003,1652460241.231,3.165,0.062
003,1652460241.731,0.536,0.272
003,1652460242.231,4.298,0.136
003,1652460242.731,2.009,0.099
003,1652460243.231,0.924,0.181
003,1652460243.732,1.149,0.152
003,1652460244.232,0.829,0.195
003,1652460244.732,1.087,0.059
003,1652460245.232,1.664,0.077
003,1652460245.732,1.407,0.178
003,1652460246.232,1.635,0.128
003,1652460246.732,1.059,0.198
003,1652460247.232,0.86,0.161
003,1652460247.732,1.038,0.276
003,1652460248.232,1.466,0.277
003,1652460248.732,1.485,0.216
003,1652460249.232,2.367,0.156
003,1652460249.732,1.877,0.192
003,1652460250.232,1.158,0.138
003,1652460250.732,1.161,0.176
003,1652460251.233,1.355,0.154
003,1652460251.733,0.897,0.144
003,1652460252.233,4.073,0.12
003,1652460252.733,2.346,0.182
003,1652460253.233,2.361,0.222
003,1652460253.733,2.531,0.175
003,1652460254.233,0.753,0.301
003,1652460254.733,1.46,0.147
003,1652460255.233,1.416,0.198
003,1652460255.733,1.697,0.125
003,1652460256.233,0.512,0.174
003,1652460256.733,0.774,0.163
003,1652460257.233,1.145,0.161
003,1652460257.733,1.042,0.219
003,1652460258.233,1.089,0.23
003,1652460258.734,1.197,0.255
003,1652460259.234,2.025,0.26
003,1652460259.734,2.615,0.132
003,1652460260.234,1.168,0.254
003,1652460260.734,1.729,0.227
003,1652460261.234,1.518,0.308
003,1652460261.734,1.525,0.246
003,1652460262.234,2.292,0.296
003,1652460262.734,1.591,0.155
003,1652460263.234,0.749,0.086
003,1652460263.734,2.323,0.182
003,1652460264.234,1.038,0.137
003,1652460264.734,1.09,0.102
003,1652460265.234,1.923,0.197
003,1652460265.734,2.126,0.174
003,1652460266.235,1.273,0.13
003,1652460266.735,1.088,0.153
003,1652460267.235,1.883,0.162
003,1652460267.735,1.235,0.236
003,1652460268.235,1.429,0.121
003,1652460268.735,2.379,0.146
003,1652460269.235,2.711,0.128
003,1652460269.735,1.271,0.18
003,1652460270.235,0.782,0.207
003,1652460270.735,0.989,0.208
003,1652460271.235,1.756,0.151
003,1652460271.735,0.941,0.121
003,1652460272.235,1.346,0.1
003,1652460272.735,1.227,0.22
003,1652460273.235,1.235,0.157
003,1652460273.736,1.387,0.14
003,1652460274.236,1.171,0.184
003,1652460274.736,2.205,0.167
003,1652460275.236,1.274,0.182
003,1652460275.736,1.028,0.241
003,1652460276.236,1.024,0.202
003,1652460276.736,0.898,0.259
003,1652460277.236,1.601,0.197
003,1652460277.736,3.361,0.388
003,1652460278.236,3.099,0.337
003,1652460278.736,1.382,0.1
003,1652460279.236,2.458,0.121
003,1652460279.736,1.409,0.206
003,1652460280.236,0.911,0.225
003,1652460280.736,1.339,0.117
003,1652460281.237,0.916,0.17
003,1652460281.737,0.8,0.156
003,1652460282.237,0.611,0.147
003,1652460282.737,0.637,0.117
003,1652460283.237,2.279,0.16
003,1652460283.737,1.076,0.112
003,1652460284.237,1.601,0.172
003,1652460284.737,0.667,0.282
003,1652460285.237,0.908,0.234
003,1652460285.737,3.404,0.251
003,1652460286.237,1.901,0.169
003,1652460286.737,1.135,0.319
003,1652460287.237,1.658,0.134
003,1652460287.737,2.103,0.116
003,1652460288.237,1.269,0.274
003,1652460288.738,0.774,0.178
003,1652460289.238,1.01,0.152
003,1652460289.738,1.331,0.2
003,1652460290.238,1.109,0.139
003,1652460290.738,1.198,0.299
003,1652460291.238,0.585,0.142
003,1652460291.738,0.747,0.183
003,1652460292.238,1.35,0.217
003,1652460292.738,0.82,0.233
003,1652460293.238,1.683,0.123
003,1652460293.738,2.851,0.251
003,1652460294.238,1.219,0.144
003,1652460294.738,0.902,0.117
003,1652460295.238,1.503,0.228
003,1652460295.738,1.028,0.234
003,1652460296.239,1.341,0.284
003,1652460296.739,0.929,0.443
003,1652460297.239,1.626,0.253
003,1652460297.739,3.127,0.089
003,1652460298.239,2.217,0.279
003,1652460298.739,1.798,0.228
003,1652460299.239,1.416,0.188
003,1652460299.739,1.784,0.206
003,1652460300.239,2.599,0.166
003,1652460300.739,1.229,0.208
003,1652460301.239,2.751,0.257
003,1652460301.739,1.505,0.31
003,1652460302.239,0.846,0.41
003,1652460302.739,0.713,0.184
003,1652460303.239,1.428,0.219
003,1652460303.740,2.225,0.396
003,1652460304.240,1.522,0.287
003,1652460304.740,1.277,0.208
003,1652460305.240,0.848,0.175
003,1652460305.740,0.591,0.175
003,1652460306.240,0.682,0.162
003,1652460306.740,1.946,0.185
003,1652460307.240,1.443,0.07
003,1652460307.740,0.683,0.15
003,1652460308.240,0.723,0.138
003,1652460308.740,1.274,0.135
003,1652460309.240,1.466,0.232
003,1652460309.740,1.58,0.176
003,1652460310.240,1.257,0.329
003,1652460310.740,1.532,0.367
003,1652460311.241,2.394,0.367
003,1652460311.741,1.897,0.342
003,1652460312.241,0.995,0.457
003,1652460312.741,2.309,0.28
003,1652460313.241,1.425,0.263
003,1652460313.741,1.682,0.362
003,1652460314.241,1.476,0.165
003,1652460314.741,1.131,0.211
003,1652460315.241,1.264,0.147
003,1652460315.741,0.906,0.262
003,1652460316.241,1.518,0.123
003,1652460316.741,2.154,0.37
003,1652460317.241,1.896,0.256
003,1652460317.741,1.108,0.183
003,1652460318.241,1.703,0.169
003,1652460318.742,1.772,0.176
003,1652460319.242,1.928,0.139
003,1652460319.742,1.035,0.218
003,1652460320.242,0.795,0.163
003,1652460320.742,1.886,0.278
003,1652460321.242,1.542,0.339
003,1652460321.742,1.039,0.198
003,1652460322.242,1.779,0.284
003,1652460322.742,1.135,0.136
003,1652460323.242,0.995,0.212
003,1652460323.742,1.189,0.239
003,1652460324.242,1.372,0.198
003,1652460324.742,1.678,0.277
003,1652460325.242,2.245,0.24
003,1652460325.743,1.703,0.251
003,1652460326.243,1.551,0.236
003,1652460326.743,2.18,0.195
003,1652460327.243,2.571,0.307
003,1652460327.743,2.646,0.157
003,1652460328.243,3.512,0.237
003,1652460328.743,2.288,0.193
003,1652460329.243,4.234,0.139
003,1652460329.743,1.702,0.204
003,1652460330.243,1.898,0.261
003,1652460330.743,2.071,0.579
003,1652460331.243,1.274,0.404
003,1652460331.743,2.199,0.235
003,1652460332.243,1.156,0.314
003,1652460332.743,2.524,0.283
003,1652460333.244,2.147,0.283
003,1652460333.744,1.749,0.356
003,1652460334.244,1.413,0.25
003,1652460334.744,3.042,0.185
003,1652460335.244,2.436,0.118
003,1652460335.744,1.947,0.236
003,1652460336.244,3.065,0.248
003,1652460336.744,1.698,0.278
003,1652460337.244,2.668,0.403
003,1652460337.744,1.429,0.336
003,1652460338.244,1.659,0.222
003,1652460338.744,1.195,0.368
003,1652460339.244,1.048,0.129
003,1652460339.744,3.099,0.356
003,1652460340.244,0.937,0.295
003,1652460340.745,1.061,0.354
003,1652460341.245,0.998,0.286
003,1652460341.745,1.91,0.206
003,1652460342.245,0.859,0.304
003,1652460342.745,0.902,0.25
003,1652460343.245,2.041,0.218
003,1652460343.745,1.444,0.199
003,1652460344.245,0.917,0.128
003,1652460344.745,0.995,0.245
003,1652460345.245,1.827,0.284
003,1652460345.745,1.702,0.277
003,1652460346.245,1.217,0.248
003,1652460346.745,1.735,0.181
003,1652460347.245,0.971,0.192
003,1652460347.745,1.06,0.23
003,1652460348.246,1.089,0.301
003,1652460348.746,1.678,0.147
003,1652460349.246,1.09,0.283
003,1652460349.746,0.926,0.243
003,1652460350.246,1.248,0.207
003,1652460350.746,1.037,0.244
003,1652460351.246,1.255,0.168
003,1652460351.746,1.696,0.202
003,1652460352.246,1.035,0.209
003,1652460352.746,1.728,0.375
003,1652460353.246,0.723,0.237
003,1652460353.746,1.482,0.139
003,1652460354.246,2.327,0.303
003,1652460354.746,0.786,0.214
003,1652460355.246,1.672,0.187
003,1652460355.747,0.94,0.18
003,1652460356.247,0.576,0.138
003,1652460356.747,0.807,0.144
003,1652460357.247,0.95,0.129
003,1652460357.747,0.979,0.141
003,1652460358.247,1.375,0.15
003,1652460358.747,1.716,0.258
003,1652460359.247,1.403,0.489
003,1652460359.747,1.665,0.514
003,1652460360.247,1.403,0.169
003,1652460360.747,0.959,0.182
003,1652460361.247,2.06,0.29
003,1652460361.747,1.618,0.202
003,1652460362.247,2.554,0.139
003,1652460362.747,1.987,0.228
003,1652460363.248,0.916,0.188
003,1652460363.748,0.762,0.198
003,1652460364.248,1.328,0.213
003,1652460364.748,0.98,0.198
003,1652460365.248,1.089,0.304
003,1652460365.748,1.203,0.252
003,1652460366.248,1.569,0.146
003,1652460366.748,1.176,0.215
003,1652460367.248,2.31,0.188
003,1652460367.748,1.448,0.223
003,1652460368.248,1.223,0.195
003,1652460368.748,1.214,0.187
003,1652460369.248,2.838,0.151
003,1652460369.748,1.846,0.127
003,1652460370.248,1.12,0.143
003,1652460370.749,1.08,0.108
003,1652460371.249,0.844,0.136
003,1652460371.749,2.153,0.16
003,1652460372.249,1.961,0.201
003,1652460372.749,1.302,0.104
003,1652460373.249,1.385,0.138
003,1652460373.749,1.091,0.129
003,1652460374.249,4.708,0.159
003,1652460374.749,2.278,0.215
003,1652460375.249,2.55,0.132
003,1652460375.749,1.7,0.173
003,1652460376.249,1.495,0.226
003,1652460376.749,2.598,0.113
003,1652460377.249,3.423,0.173
003,1652460377.749,4.903,0.337
003,1652460378.250,1.508,0.261
003,1652460378.750,1.333,0.305
003,1652460379.250,2.435,0.172
003,1652460379.750,1.011,0.163
003,1652460380.250,1.174,0.123
003,1652460380.750,1.426,0.136
003,1652460381.250,1.461,0.288
003,1652460381.750,2.694,0.19
003,1652460382.250,2.799,0.372
003,1652460382.750,2.023,0.3
003,1652460383.250,0.783,0.317
003,1652460383.750,4.204,0.19
003,1652460384.250,1.475,0.346
003,1652460384.750,2.131,0.388
003,1652460385.250,1.113,0.606
003,1652460385.751,0.881,0.388
003,1652460386.251,1.11,0.182
003,1652460386.751,1.858,0.251
003,1652460387.251,1.761,0.276
003,1652460387.751,1.705,0.855
003,1652460388.251,1.873,0.307
003,1652460388.751,1.831,0.168
003,1652460389.251,2.727,0.124
003,1652460389.751,1.669,0.217
003,1652460390.251,0.848,0.31
003,1652460390.751,1.392,0.278
003,1652460391.251,1.72,0.333
003,1652460391.751,0.992,0.461
003,1652460392.251,1.018,0.178
003,1652460392.751,2.855,0.326
003,1652460393.252,0.943,0.223
003,1652460393.752,1.712,0.212
003,1652460394.252,1.209,0.227
003,1652460394.752,2.749,0.247
003,1652460395.252,1.26,0.237
003,1652460395.752,1.458,0.242
003,1652460396.252,1.131,0.472
003,1652460396.752,1.298,0.235
003,1652460397.252,1.549,0.2
003,1652460397.752,1.557,0.224
003,1652460398.252,1.08,0.203
003,1652460398.752,2.308,0.265
003,1652460399.252,0.759,0.518
003,1652460399.752,1.147,0.297
003,1652460400.252,1.081,0.218
003,1652460400.753,0.783,0.176
003,1652460401.253,1.701,0.175
003,1652460401.753,1.389,0.218
003,1652460402.253,1.703,0.19
003,1652460402.753,1.729,0.177
003,1652460403.253,0.779,0.231
003,1652460403.753,2.607,0.142
003,1652460404.253,0.706,0.165
003,1652460404.753,0.648,0.173
003,1652460405.253,1.644,0.089
003,1652460405.753,1.35,0.083
003,1652460406.253,0.827,0.144
003,1652460406.753,1.135,0.113
003,1652460407.253,1.387,0.133
003,1652460407.753,2.247,0.142
003,1652460408.254,1.193,0.124
003,1652460408.754,0.986,0.13
003,1652460409.254,1.325,0.109
003,1652460409.754,1.379,0.211
003,1652460410.254,2.828,0.25
003,1652460410.754,3.555,0.202
003,1652460411.254,2.289,0.238
003,1652460411.754,3.904,0.114
003,1652460412.254,1.634,0.099
003,1652460412.754,3.583,0.173
003,1652460413.254,3.491,0.146
003,1652460413.754,2.464,0.17
003,1652460414.254,2.546,0.263
003,1652460414.754,3.853,0.23
003,1652460415.254,1.421,0.383
003,1652460415.755,1.421,0.355
003,1652460416.255,1.385,0.244
003,1652460416.755,1.647,0.24
003,1652460417.255,0.475,0.202
003,1652460417.755,1.384,0.163
003,1652460418.255,0.557,0.22
003,1652460418.755,1.268,0.241
003,1652460419.255,2.193,0.309
003,1652460419.755,1.314,0.33
003,1652460420.255,1.366,0.227
003,1652460420.755,0.78,0.184
003,1652460421.255,1.202,0.162
003,1652460421.755,0.73,0.227
003,1652460422.255,1.815,0.21
003,1652460422.756,1.22,0.17
003,1652460423.256,1.08,0.179
003,1652460423.756,1.09,0.349
003,1652460424.256,0.84,0.217
003,1652460424.756,1.272,0.185
003,1652460425.256,0.819,0.157
003,1652460425.756,1.843,0.158
003,1652460426.256,2.62,0.115
003,1652460426.756,2.102,0.322
003,1652460427.256,2.452,0.238
003,1652460427.756,1.006,0.175
003,1652460428.256,1.548,0.177
003,1652460428.756,1.313,0.242
003,1652460429.256,1.247,0.218
003,1652460429.756,1.599,0.191
003,1652460430.257,1.384,0.276
003,1652460430.757,2.111,0.195
003,1652460431.257,3.461,0.271
003,1652460431.757,1.081,0.535
003,1652460432.257,1.36,0.422
003,1652460432.757,1.504,0.281
003,1652460433.257,1.427,0.282
003,1652460433.757,1.595,0.275
003,1652460434.257,2.37,0.149
003,1652460434.757,2.177,0.382
003,1652460435.257,1.235,0.281
003,1652460435.757,0.833,0.284
003,1652460436.257,1.984,0.161
003,1652460436.757,1.224,0.281
003,1652460437.257,1.949,0.314
003,1652460437.758,0.762,0.3
003,1652460438.258,1.418,0.16
003,1652460438.758,1.03,0.216
003,1652460439.258,2.425,0.374
003,1652460439.758,0.905,0.391
003,1652460440.258,0.714,0.292
003,1652460440.758,1.412,0.546
003,1652460441.258,1.169,0.226
003,1652460441.758,0.994,0.557
003,1652460442.258,0.502,0.352
003,1652460442.758,1.969,0.245
003,1652460443.258,0.835,0.218
003,1652460443.758,1.418,0.264
003,1652460444.258,1.48,0.19
003,1652460444.758,1.705,0.275
003,1652460445.259,1.422,0.201
003,1652460445.759,0.687,0.208
003,1652460446.259,0.392,0.201
003,1652460446.759,1.039,0.231
003,1652460447.259,1.49,0.282
003,1652460447.759,1.774,0.311
003,1652460448.259,4.202,0.21
003,1652460448.759,1.529,0.259
003,1652460449.259,4.561,0.215
003,1652460449.759,3.585,0.2
003,1652460450.259,2.071,0.263
003,1652460450.759,1.272,0.406
003,1652460451.259,2.248,0.216
003,1652460451.759,1.374,0.564
003,1652460452.259,1.758,0.259
003,1652460452.760,1.235,0.209
003,1652460453.260,0.566,0.222
003,1652460453.760,1.778,0.163
003,1652460454.260,1.265,0.115
003,1652460454.760,1.856,0.153
003,1652460455.260,1.334,0.142
003,1652460455.760,1.412,0.14
003,1652460456.260,1.174,0.242
003,1652460456.760,0.841,0.233
003,1652460457.260,1.138,0.248
003,1652460457.760,1.199,0.26
003,1652460458.260,1.597,0.174
003,1652460458.760,0.97,0.182
003,1652460459.260,1.579,0.136
003,1652460459.760,0.676,0.184
003,1652460460.261,2.043,0.138
003,1652460460.761,1.332,0.257
003,1652460461.261,1.965,0.12
003,1652460461.761,1.337,0.179
003,1652460462.261,1.399,0.153
003,1652460462.761,0.939,0.106
003,1652460463.261,2.72,0.185
003,1652460463.761,1.473,0.308
003,1652460464.261,0.899,0.255
003,1652460464.761,1.409,0.172
003,1652460465.261,1.655,0.173
003,1652460465.761,0.71,0.377
003,1652460466.261,1.779,0.199
003,1652460466.761,2.196,0.254
003,1652460467.261,2.013,0.197
003,1652460467.762,1.364,0.2
003,1652460468.262,2.26,0.226
003,1652460468.762,1.777,0.307
003,1652460469.262,1.315,0.433
003,1652460469.762,1.524,0.358
003,1652460470.262,0.897,0.562
003,1652460470.762,2.303,0.21
003,1652460471.262,1.651,0.31
003,1652460471.762,1.192,0.248
003,1652460472.262,1.475,0.324
003,1652460472.762,0.958,0.29
003,1652460473.262,0.531,0.207
003,1652460473.762,2.02,0.545
003,1652460474.262,1.443,0.4
003,1652460474.762,2.427,0.145
003,1652460475.263,1.812,0.277
003,1652460475.763,1.095,0.209
003,1652460476.263,1.841,0.179
003,1652460476.763,1.54,0.226
003,1652460477.263,1.97,0.131
003,1652460477.763,0.922,0.166
003,1652460478.263,1.275,0.177
003,1652460478.763,1.088,0.189
003,1652460479.263,0.405,0.18
003,1652460479.763,1.242,0.27
003,1652460480.263,1.224,0.22
003,1652460480.763,0.791,0.222
003,1652460481.263,1.62,0.151
003,1652460481.763,2.62,0.164
003,1652460482.263,1.06,0.199
003,1652460482.764,3.037,0.356
003,1652460483.264,1.778,0.188
003,1652460483.764,1.694,0.157
003,1652460484.264,0.811,0.18
003,1652460484.764,0.762,0.178
003,1652460485.264,0.94,0.185
003,1652460485.764,2.554,0.158
003,1652460486.264,0.94,0.234
003,1652460486.764,1.576,0.124
003,1652460487.264,0.965,0.168
003,1652460487.764,0.798,0.344
003,1652460488.264,1.394,0.329
003,1652460488.764,0.744,0.326
003,1652460489.264,1.597,0.269
003,1652460489.764,2.763,0.213
003,1652460490.265,0.693,0.19
003,1652460490.765,1.752,0.373
003,1652460491.265,1.696,0.379
003,1652460491.765,5.159,0.455
003,1652460492.265,1.991,0.618
003,1652460492.765,2.437,0.21
003,1652460493.265,1.132,0.323
003,1652460493.765,1.384,0.26
003,1652460494.265,1.63,0.25
003,1652460494.765,1.966,0.135
003,1652460495.265,6.232,0.078
003,1652460495.765,0.904,0.109
003,1652460496.265,2.119,0.165
003,1652460496.765,0.854,0.175
003,1652460497.265,2.319,0.206
003,1652460497.766,0.908,0.203
003,1652460498.266,1.869,0.228
003,1652460498.766,1.498,0.178
003,1652460499.266,0.502,0.246
003,1652460499.766,1.566,0.188
003,1652460500.266,1.268,0.211
003,1652460500.766,1.231,0.19
003,1652460501.266,1.961,0.141
003,1652460501.766,2.033,0.156
003,1652460502.266,1.508,0.244
003,1652460502.766,3.068,0.197
