Time,pupilDilation,gazeX,gazeY,gazeVelocity,movingRmssd,deltaGSRsmooth,Agg_stress,Agg_cogLoad
1661805946.5519063,-1.6200410816,1184.7973946387,820.9715742858,0.0232399863,-0.11068837,0.0929665512,-0.0088609094,-0.7635372652
1661805947.5519063,-1.6932673178,1522.6210717875,1169.0420846924,0.0042656373,-0.1941601783,0.0924884116,-0.0508358834,-0.8003894531
1661805948.5519063,-1.8640447811,1306.005943536,599.975645323,0.1333027215,-0.1954149885,0.0930899643,-0.0511625121,-0.8854774084
1661805949.5519063,-1.7728037908,243.3569078807,53.6935323094,-0.093652847,-0.1954149885,0.093327768,-0.0510436102,-0.8397380114
1661805950.5519063,-1.5707686326,822.6992994282,139.999136774,0.0789402038,-0.1131987768,0.0928601586,-0.0101693091,-0.738954237
1661805951.5519063,-1.8931635892,1802.3948113016,369.5637729736,-0.1891226073,-0.0563758076,0.092922037,0.0182731147,-0.9001207761
1661805952.5519063,-1.845228998,830.5500506415,220.133618219,0.0484329574,-0.1954149885,0.0931250694,-0.0511449595,-0.8760519643
1661805953.5519063,-1.44700309,170.0597239477,357.6797015779,0.5335228536,-0.0563757241,0.0924442768,0.0180342763,-0.6772794066
1661805954.5519063,-1.2955392428,125.5432609586,1365.6657219796,-0.1184542826,0.010931582,0.0923487545,0.0516401682,-0.6015952442
1661805955.5519063,-0.6352874834,3098.859638217,146.7076833172,0.6511393243,0.010931582,0.0930904965,0.0520110392,-0.2710984935
1661805956.5519063,-0.0618932674,2779.9734921014,180.0530914352,2.7273032492,0.010931582,0.0931624309,0.0520470064,0.0156345817
1661805957.5519063,-0.4845219198,414.1645385389,1188.7539951413,0.3239577183,0.0096724406,0.0921608189,0.0509166297,-0.1961805504
1661805958.5519063,-0.4836357538,2008.9030273149,448.5539006874,0.361617164,-0.1445819229,0.0926488221,-0.0259665504,-0.1954934659
1661805959.5519063,1.1918188372,1715.8032522833,746.7827863578,0.1282603215,-0.090335445,0.0969279919,0.0032962734,0.6443734146
1661805960.5519063,2.0824716206,1719.4105635246,702.6327934081,-0.1336000583,-0.1057945361,0.0948826248,-0.0054559557,1.0886771227
1661805961.5519063,2.3466751549,1723.5635499951,693.2309840872,1.3127384352,0.0108876161,0.0930704666,0.0519790414,1.2198728107
1661805962.5519063,-1.163821172,489.8232823307,130.658255383,0.0607929364,0.010931582,0.0932013215,0.0520664518,-0.5353099252
1661805963.5519063,-1.2253937194,1682.7249736506,684.5880341172,-0.11635644,-0.0501988605,0.0930725172,0.0214368284,-0.5661606011
1661805964.5519063,-0.6933835913,1741.9576622644,698.0815984448,-0.138545982,-0.1914134174,0.0962647909,-0.0475743133,-0.2985594002
1661805965.5519063,0.2313728038,1728.3280581742,840.1603832035,0.8413073737,-0.0427674447,0.1031957113,0.0302141333,0.1672842575
1661805966.5519063,-0.1153332619,181.6471905127,650.7448523947,0.0022437893,0.010931582,0.0978903109,0.0544109465,-0.0087214755
1661805967.5519063,-0.172767821,354.0621918151,598.2939575444,-0.1390700796,0.010931582,0.0904857074,0.0507086447,-0.0411410568
1661805968.5519063,-0.0637576439,804.2211014692,577.2965062927,-0.1361529203,0.010931582,0.0931272386,0.0520294103,0.0146847974
1661805969.5519063,-0.4745301757,1091.086511781,561.6514475255,-0.0969745776,0.010931582,0.0938964376,0.0524140098,-0.190316869
1661805970.5519063,-0.8445012282,1444.1797331231,539.6566289178,-0.1682845251,0.010931582,0.0906295154,0.0507805487,-0.3769358564
1661805971.5519063,-1.1837204801,1635.954227088,570.688023587,0.0679240804,0.010931582,0.0917190176,0.0513252998,-0.5460007312
1661805972.5519063,-1.5356102415,1898.8251437312,552.9828270222,-0.12913374,0.010931582,0.0892563071,0.0500939445,-0.7231769672
1661805973.5519063,-1.6156362633,2071.0204986075,573.7104467341,-0.1393639196,0.010931582,0.0902436592,0.0505876206,-0.762696302
1661805974.5519063,-1.4898988364,2231.4034727316,588.0994762079,-0.1643085902,0.010931582,0.0915459118,0.0512387469,-0.6991764623
1661805975.5519063,-1.6835536439,2328.1686155392,594.1270773419,-0.138663046,0.010931582,0.092177893,0.0515547375,-0.7956878755
1661805976.5519063,-1.6911484816,2594.7862516333,609.4682076251,-0.1635999328,0.010931582,0.0924351402,0.0516833611,-0.7993566707
1661805977.5519063,-1.8585936987,2789.3499951695,608.9148721082,-0.1589974151,0.010931582,0.092585936,0.051758759,-0.8830038814
1661805978.5519063,-2.0424964223,3051.6417447491,617.9501858329,-0.1400081594,0.010931582,0.093074044,0.052002813,-0.9747111892
1661805979.5519063,-2.0384487486,2862.4164914749,858.6419932783,1.2989544391,0.010931582,0.0931414637,0.0520365229,-0.9726536425
1661805980.5519063,-0.7294223612,2879.673702883,872.001898054,0.9202365869,0.010931582,0.0986954104,0.0548134962,-0.3153634754
1661805981.5519063,-0.7714361727,1637.315322888,616.8856844888,0.4519996989,0.010931582,0.0976167518,0.0542741669,-0.3369097105
1661805982.5519063,-1.0319366397,1077.6121343348,598.9248628812,-0.1462420289,0.010931582,0.0905191422,0.0507253621,-0.4707087487
1661805983.5519063,-1.4149279882,1245.7427616493,610.9213807577,-0.0219238002,0.010931582,0.0900689589,0.0505002704,-0.6624295147
1661805984.5519063,-1.465884339,1567.0441649207,664.4484995283,-0.0532808375,0.010931582,0.0913875544,0.0511595682,-0.6872483923
1661805985.5519063,-1.5432266811,1808.7427628012,648.7808926004,0.2865333951,0.010931582,0.0923708066,0.0516511943,-0.7254279373
1661805986.5519063,-1.5941029207,1815.6027933975,654.1450067856,-0.054291029,0.010931582,0.0927910185,0.0518613002,-0.7506559511
1661805987.5519063,-1.4889541125,1862.3585698682,609.6917591042,-0.1414654023,0.010931582,0.0929872475,0.0519594148,-0.6979834325
1661805988.5519063,-1.0910641744,2091.2589123532,658.3853824784,0.0705130028,0.010931582,0.0945381829,0.0527348825,-0.4982629957
1661805989.5519063,-1.59667659,1367.4047008682,653.3740456162,-0.1067947144,0.010931582,0.0942483959,0.052589989,-0.751214097
1661805990.5519063,-1.864111017,1885.5510151736,694.146757382,0.0550977597,0.010931582,0.0966891342,0.0538103581,-0.8837109414
1661805991.5519063,-1.5680756973,1580.3058431111,538.0589865428,-0.1607000546,0.010931582,0.0951683743,0.0530499782,-0.7364536615
1661805992.5519063,-1.4986640483,1580.7230182055,605.7556705618,-0.0545959327,0.010931582,0.0914286972,0.0511801396,-0.7036176755
1661805993.5519063,-1.5480544265,1714.8723566092,746.70379823,-0.0725449694,0.010931582,0.0943795312,0.0526555566,-0.7268374477
1661805994.5519063,-1.0835767214,1625.124096653,755.3690157266,-0.1543498115,0.010931582,0.0923191567,0.0516253693,-0.4956287823
1661805995.5519063,-1.507267947,1718.6745184526,695.3126420046,-0.1721535277,0.010931582,0.0911127548,0.0510221684,-0.7080775961
1661805996.5519063,-1.7477923961,1733.9474547,703.632685246,-0.1512274023,0.010931582,0.0930666586,0.0519991203,-0.8273628688
1661805997.5519063,-1.6662015595,1774.5519135569,722.2799869008,-0.1526248392,0.010931582,0.0928377068,0.0518846444,-0.7866819264
1661805998.5519063,-0.9824032114,1648.5669971235,712.9914294822,-0.1024229085,0.010931582,0.0934946448,0.0522131134,-0.4444542833
1661805999.5519063,-1.4090884824,1832.5863196075,754.8098879709,-0.1394343276,0.010931582,0.09273357,0.051832576,-0.6581774562
1661806000.5519063,-1.4318642397,1788.5455821288,742.5933274478,-0.1654631075,0.010931582,0.0969568,0.053944191,-0.6674537198
1661806001.5519063,-1.6699898874,1731.5366072204,715.1987861729,-0.1175089358,0.010931582,0.0951916462,0.0530616141,-0.7873991206
1661806002.5519063,-1.5919003401,1692.6418817767,701.7368370837,-0.1355118564,0.010931582,0.0919241166,0.0514278493,-0.7499881118
1661806003.5519063,-1.6503165952,1741.2316951918,689.6801991252,-0.0883588911,0.010931582,0.0917955923,0.0513635872,-0.7792605014
1661806004.5519063,-1.3796551479,1728.0626035464,703.6951366486,-0.1677066833,0.010931582,0.0937876664,0.0523596242,-0.6429337407
1661806005.5519063,-1.843136876,1721.8931546669,700.3085808963,-0.0797629473,0.010931582,0.0930746167,0.0520030993,-0.8750311297
1661806006.5519063,-1.8195816158,1733.7592823529,705.9114159974,-0.1264644704,0.010931582,0.0935003473,0.0522159646,-0.8630406343
1661806007.5519063,-2.0283274826,1818.2742747843,729.5573216997,-0.1448487054,0.010931582,0.0917506576,0.0513411198,-0.9682884125
1661806008.5519063,-1.913846368,1732.482921157,727.7020392238,-0.1033085935,0.010931582,0.0933771019,0.0521543419,-0.910234633
1661806009.5519063,-2.0366407719,1741.1014703254,671.924095058,-0.0947136266,0.010931582,0.0929503083,0.0519409452,-0.9718452318
1661806010.5519063,-1.8292040367,1756.2548655221,750.4314508579,-0.1214507618,0.010931582,0.0932356196,0.0520836008,-0.8679842086
1661806011.5519063,-1.7923330435,1690.8682070467,675.5336536748,-0.1437584691,0.010931582,0.0937860702,0.0523588261,-0.8492734866
1661806012.5519063,-2.0238035604,1722.3814805234,696.4502490829,0.0074151687,0.010931582,0.0919213184,0.0514264502,-0.965941121
1661806013.5519063,-2.2034799748,1732.9827205707,708.0499272044,-0.0622712847,0.010931582,0.0935417135,0.0522366478,-1.0549691306
1661806014.5519063,-1.8238796928,1702.1738246505,685.9036767449,-0.1405221595,0.010931582,0.0947198075,0.0528256947,-0.8645799427
1661806015.5519063,-1.9310899426,1733.2982429155,661.3651533321,-0.1080032326,0.010931582,0.0922755389,0.0516035604,-0.9194072019
1661806016.5519063,-1.9652547052,1661.7198809164,702.3949494503,-0.1177878594,0.010931582,0.0929361497,0.0519338659,-0.9361592777
1661806017.5519063,-1.83022287,1674.2036788258,662.523319746,-0.073835754,0.010931582,0.093834702,0.052383142,-0.868194084
1661806018.5519063,-2.0254057142,1745.1565862624,682.8350095843,-0.1231178112,0.010931582,0.093036598,0.05198409,-0.9661845581
1661806019.5519063,-2.0400362119,1731.3370423275,685.8183989243,-0.1507334375,0.010931582,0.0938544899,0.0523930359,-0.973090861
1661806020.5519063,-1.9026710018,1801.5300484906,721.8932896229,-0.1465021185,0.010931582,0.0922893532,0.0516104676,-0.9051908243
1661806021.5519063,-1.8192733936,1669.9771677883,705.8455384995,-0.0608549743,0.010931582,0.0935665792,0.0522490806,-0.8628534072
1661806022.5519063,-1.9299534033,1729.1649405518,704.5430389058,-0.0877196974,0.010931582,0.0935600079,0.0522457949,-0.9181966977
1661806023.5519063,-1.6250181501,1783.6642982523,708.7554172193,-0.082049966,0.010931582,0.0932068335,0.0520692077,-0.7659056583
1661806024.5519063,-1.3636198001,1744.6327128327,709.3522647286,-0.0719414298,0.010931582,0.0936936269,0.0523126045,-0.6349630866
1661806025.5519063,-1.509207729,1717.39268809,694.0973422351,-0.0531229394,0.010931582,0.0928663154,0.0518989487,-0.7081707068
1661806026.5519063,-1.400437536,1743.722016045,720.6097293551,-0.0752636599,0.010931582,0.0922261236,0.0515788528,-0.6541057062
1661806027.5519063,-1.381003172,1667.7658328803,712.4798168252,-0.1133357186,0.010931582,0.0930694287,0.0520005054,-0.6439668716
1661806028.5519063,-1.8291633309,1808.4625170914,742.579129845,-0.0909513271,0.010931582,0.0943513791,0.0526414806,-0.8674059759
1661806029.5519063,-2.0735310315,1744.046831956,680.8001674114,-0.1123826044,0.010931582,0.0968402117,0.0538858969,-0.9883454099
1661806030.5519063,-2.1957367039,1720.1063151981,679.8735663374,-0.1514048179,0.010931582,0.0926129196,0.0517722508,-1.0515618922
1661806031.5519063,-2.1540465849,1725.0027324425,698.7919157031,-0.1162861489,0.010931582,0.0948216036,0.0528765928,-1.0296124907
1661806032.5519063,-2.0128512309,1707.3123934546,677.8557877085,-0.0991552304,0.010931582,0.0958519026,0.0533917423,-0.9584996642
1661806033.5519063,-2.1438524291,1738.2058523759,693.2837952988,-0.1365090422,0.010931582,0.0902419164,0.0505867492,-1.0268052564
1661806034.5519063,-1.9571725088,1804.5177690674,732.9363105873,-0.1093136403,0.010931582,0.0905285308,0.0507300564,-0.933321989
1661806035.5519063,-2.1176913625,1751.3517646322,667.8905447873,-0.098428883,0.010931582,0.0918571938,0.0513943879,-1.0129170844
1661806036.5519063,-2.1817718433,1774.8028918075,680.299994765,-0.1034870695,0.010931582,0.0930188631,0.0519752226,-1.0443764901
1661806037.5519063,-2.1725411731,1814.7129360111,729.7641746867,-0.0996397522,0.010931582,0.0930325122,0.0519820471,-1.0397543305
1661806038.5519063,-2.0896145447,1730.0714525927,716.6395250932,-0.09404067,0.010931582,0.0949599123,0.0529457471,-0.9973273162
1661806039.5519063,-1.9005126344,736.1160517441,1070.5141769933,0.0998149698,0.010931582,0.1013333212,0.0561324516,-0.8995896566
1661806040.5519063,-1.3926842513,6.4042856003,1412.5465732004,-0.0869784343,0.010931582,0.0909743511,0.0509529665,-0.6508549501
1661806041.5519063,-1.2233717032,57.3764243336,1401.6830078334,-0.0613894002,0.010931582,0.0881390082,0.0495352951,-0.5676163475
1661806042.5519063,-0.8341396126,96.6745978183,1392.1022242708,-0.1225312685,0.010931582,0.0926302154,0.0517808987,-0.3707546986
1661806043.5519063,-0.5037765873,162.1457172981,1357.1554598742,-0.1408415078,0.010931582,0.0954448192,0.0531882006,-0.204165884
1661806044.5519063,-0.5750925569,2514.0514608842,459.755587375,0.3915375815,0.010931582,0.0911942586,0.0510629203,-0.2419491491
1661806045.5519063,-0.7762145852,2197.3222394227,341.7258108337,0.2264488429,0.010931582,0.0909946747,0.0509631284,-0.3426099552
1661806046.5519063,-0.3011228667,1728.6717019337,601.0920339005,0.3737024161,0.010931582,0.0932178389,0.0520747104,-0.1039525139
1661806047.5519063,0.2493139257,3280.4838101061,86.3452905514,2.3527281005,0.010931582,0.0932176416,0.0520746118,0.1712657836
1661806048.5519063,0.2296074906,2048.7604435183,540.7011482698,1.1749562774,0.010931582,0.0947482313,0.0528399067,0.1621778609
1661806049.5519063,0.8986894242,1767.1742760159,805.5939309974,0.8247029621,0.010931582,0.096055222,0.053493402,0.4973723231
1661806050.5519063,1.950337676,1807.7553163262,911.4812190508,0.7702088905,0.010931582,0.0911852304,0.0510584062,1.0207614532
1661806051.5519063,2.4447171036,1480.5186140077,750.2045279134,0.2552779198,0.010931582,0.0925909667,0.0517612744,1.2686540352
1661806052.5519063,-0.716549238,936.4344798912,372.1085663203,0.1016565268,0.010931582,0.0931869915,0.0520592867,-0.3116811232
1661806053.5519063,-0.0600047409,1677.0969323448,730.8629858002,-0.1228544055,0.010931582,0.0799697671,0.0454506745,0.0099825131
1661806054.5519063,-0.0703457873,1809.1679468224,1136.8388723949,1.8981859537,0.010931582,0.102829068,0.056880325,0.0162416403
1661806055.5519063,0.009659749,1635.4869383097,725.6696040536,-0.1343083724,0.0178935393,0.0952393766,0.056566458,0.0524495628
1661806056.5519063,-0.2830167402,1771.8562196247,697.3133924256,-0.0524339782,0.1226508221,0.0937076867,0.1081792544,-0.0946545267
1661806057.5519063,-0.3886542252,1684.4056875931,780.6923027205,-0.1220269932,0.1617975951,0.0938531986,0.1278253968,-0.1474005133
1661806058.5519063,-0.3257189636,1764.6067349288,824.787431347,-0.0359125873,0.2175836581,0.0979729614,0.1577783097,-0.1138730011
1661806059.5519063,-0.6684829148,1749.6943719933,699.0739396284,-0.0701118681,0.0536314418,0.0980758023,0.075853622,-0.2852035563
1661806060.5519063,-0.8501432159,1758.8050608759,704.7243238828,-0.1059081991,0.010931582,0.090759215,0.0508453985,-0.3796920005
1661806061.5519063,-1.3707465202,1765.5426594628,686.5576587524,-0.122522914,0.010931582,0.0899442211,0.0504379015,-0.6404011496
1661806062.5519063,-1.6663805801,1822.0736032575,679.2606125582,-0.1320173518,0.0117823835,0.0908144898,0.0512984366,-0.7877830452
1661806063.5519063,-1.787646923,1806.1469866108,749.1286854785,-0.1163309783,0.1563760988,0.0918460555,0.1241110772,-0.8479004337
1661806064.5519063,-1.7342668126,1793.8344062125,681.2975715567,-0.1343536542,0.2178465074,0.0933594174,0.1556029624,-0.8204536976
1661806065.5519063,-1.7144987847,1756.5430928947,761.4560415318,-0.1289086758,0.2178465074,0.0934744597,0.1556604835,-0.8105121625
1661806066.5519063,-1.7048802067,1728.8279783368,707.3578845706,-0.0705007541,0.2178465074,0.0930424913,0.1554444993,-0.8059188577
1661806067.5519063,-1.2740946366,1689.1956792397,704.2721205376,-0.0999419801,0.2170445115,0.0927818243,0.1549131679,-0.5906564062
1661806068.5519063,-1.590842298,1653.8022722359,735.1405055162,-0.1140676728,0.0509311243,0.0926004328,0.0717657785,-0.7491209326
1661806069.5519063,-1.8014626246,1741.231310274,743.5906409363,-0.1270015156,0.010931582,0.0937844617,0.0523580218,-0.8538390815
1661806070.5519063,-1.8731596526,1680.0449922377,741.4732207734,-0.07809786,0.010931582,0.0951870986,0.0530593403,-0.888986277
1661806071.5519063,-1.8215764871,1760.0105385574,790.8504785381,-0.1218350568,0.010931582,0.0927950179,0.0518632999,-0.8643907346
