Time,pupilDilation,gazeX,gazeY,gazeVelocity,movingRmssd,deltaGSRsmooth,Agg_stress,Agg_cogLoad
1652459006.9739063,1.4258795776,1673.6639357733,976.3471392938,0.7522412657,-0.1281507223,-0.1023575805,-0.1152541514,0.6617609986
1652459007.9739063,1.4709729587,1677.0126989585,1003.7226928841,0.8745825139,-0.1281507223,0.8167093507,0.3442793142,1.1438411547
1652459008.9739063,1.5160663397,1680.3614621436,1031.0982464745,0.996923762,-0.1281507223,-0.2594636155,-0.1938071689,0.6283013621
1652459009.9739063,1.5611597208,1683.7102253287,1058.4738000649,1.1192650102,-0.1281507223,-0.7060956519,-0.4171231871,0.4275320345
1652459010.9739063,1.6062531019,1687.0589885139,1085.8493536552,1.2416062583,-0.1281507223,-0.4294700882,-0.2788104052,0.5883915068
1652459011.9739063,1.6513464829,1690.407751699,1113.2249072456,1.3639475065,-0.1281507223,-0.2873065989,-0.2077286606,0.682019942
1652459012.9739063,1.696439864,1693.7565148841,1140.6004608359,1.4862887546,-0.1281507223,-0.2220200175,-0.1750853699,0.7372099233
1652459013.9739063,1.741533245,1697.1052780693,1167.9760144263,1.6086300028,-0.1281507223,-0.1843843054,-0.1562675138,0.7785744698
1652459014.9739063,1.7866266261,1700.4540412544,1195.3515680167,1.7309712509,-0.1471576838,-0.1444858847,-0.1458217842,0.8210703707
1652459015.9739063,1.8317200071,1703.8028044395,1222.727121607,1.8533124991,-0.2802488406,0.22325215,-0.0284983453,1.0274860785
1652459016.9739063,1.8768133882,1707.1515676247,1250.1026751974,1.9756537473,-0.29727389,0.4576468903,0.0801865002,1.1672301393
1652459017.9739063,1.9219067692,1710.5003308098,1277.4782287878,2.0979949954,-0.23323159,-0.4075115273,-0.3203715586,0.757197621
1652459018.9739063,4.1883447045,1695.4399322943,925.0424472351,0.7594430111,-0.2080127692,0.3958115184,0.0938993746,2.2920781115
1652459019.9739063,4.0000120545,1682.4376041626,756.2308195413,0.5282806965,-0.1985456338,2.7726041274,1.2870292468,3.3863080909
1652459020.9739063,-0.1995890031,1721.6931044584,610.9103333957,-0.4260422487,-0.1281507223,-0.2668434273,-0.1974970748,-0.2332162152
1652459021.9739063,-0.6164920394,1734.2478831766,630.4313553956,-0.4049036808,-0.1281507223,-1.886583507,-1.0073671147,-1.2515377732
1652459022.9739063,-0.7665938168,1694.9375623449,667.1607618497,0.1666471256,-0.1281507223,-1.3106829508,-0.7194168365,-1.0386383838
1652459023.9739063,-0.6121337522,1735.7697746788,647.627631513,-0.3916315447,-0.1281507223,-0.4731611259,-0.3006559241,-0.5426474391
1652459024.9739063,-0.2546546723,1735.8705301793,687.9319844818,0.0324018185,-0.1281507223,-0.1854638342,-0.1568072782,-0.2200592532
1652459025.9739063,-0.385407825,1730.3879910168,645.1640116807,-0.3973067601,-0.1193529174,-0.1928758414,-0.1561143794,-0.2891418332
1652459026.9739063,-0.1917741482,1730.5267551068,644.4118556707,-0.4092966657,0.1244021362,-0.1803666359,-0.0279822499,-0.1860703921
1652459027.9739063,-0.6031441832,1726.5024069495,654.1720816113,-0.411847804,0.2114724747,0.2207739883,0.2161232315,-0.1911850975
1652459028.9739063,-0.422507976,1718.9850444822,691.8619642037,-0.1770168207,0.1397270743,-0.0526714735,0.0435278004,-0.2375897247
1652459029.9739063,-0.6301230527,1728.611241372,655.2553036912,-0.4061190575,-0.1141176804,-0.3375732952,-0.2258454878,-0.4838481739
1652459030.9739063,-0.357466295,1733.2719089385,654.5653609285,-0.4023510024,-0.1281507223,-0.1838022215,-0.1559764719,-0.2706342583
1652459031.9739063,-0.190637243,1687.9378427037,677.574975613,-0.0670821899,0.0575807136,-0.1079734423,-0.0251963644,-0.1493053426
1652459032.9739063,-0.6228981877,1740.3682113306,645.9055979357,-0.4058531841,0.2114724747,-0.1533252591,0.0290736078,-0.3881117234
1652459033.9739063,-0.7512404906,1737.8982089713,676.6917544681,-0.1760160974,0.2114724747,-0.1329820143,0.0392452302,-0.4421112525
1652459034.9739063,-0.7908022435,1739.8875974616,649.3588516009,-0.3961511547,0.2114724747,-0.1204910596,0.0454907075,-0.4556466515
1652459035.9739063,-0.3447379591,1725.8112131916,666.6666852603,-0.380464428,0.2114724747,-0.0723072821,0.0695825963,-0.2085226206
1652459036.9739063,-0.4385952991,1725.5329304034,678.2164180337,-0.26153647,-0.0011676074,0.8379982736,0.4184153331,0.1997014873
1652459037.9739063,-0.4442676157,1728.0701562445,659.5434117798,-0.3603568116,-0.29727389,1.9695825552,0.8361543326,0.7626574697
1652459038.9739063,0.1655812904,1716.1467059774,656.8602302424,-0.3281753569,-0.2680467391,0.4428267365,0.0873899987,0.3042040135
1652459039.9739063,0.0139255459,1716.3687471956,664.9705766107,-0.4084329139,-0.1345841543,-0.2030246894,-0.1688044218,-0.0945495718
1652459040.9739063,0.0391016595,1708.3841022146,698.6221605722,-0.3595730115,-0.1292766781,1.2571830808,0.5639532013,0.6481423702
1652459041.9739063,0.0884554977,1697.5366161114,730.9102002312,-0.2556374849,-0.2386724826,-1.0823838013,-0.6605281419,-0.4969641518
1652459042.9739063,0.1378093359,1686.6891300083,763.1982398901,-0.1517019583,-0.2878620699,-1.7897749842,-1.038818527,-0.8259828241
1652459043.9739063,0.1871631741,1675.8416439051,795.4862795491,-0.0477664316,-0.136286475,-0.3739477651,-0.2551171201,-0.0933922955
1652459044.9739063,0.2365170124,1664.9941578019,827.7743192081,0.056169095,0.070897785,-0.2940397463,-0.1115709807,-0.028761367
1652459045.9739063,0.2858708506,1654.1466716987,860.062358867,0.1601046217,0.2083812757,-0.355675957,-0.0736473406,-0.0349025532
1652459046.9739063,0.3352246888,1643.2991855955,892.350398526,0.2640401483,0.2114724747,-0.2013381617,0.0050671565,0.0669432635
1652459047.9739063,0.384578527,1632.4516994923,924.638438185,0.367975675,0.2114724747,-0.0876976737,0.0618874005,0.1484404267
1652459048.9739063,0.4339323652,1621.6042133891,956.9264778439,0.4719112016,0.2114724747,-0.1073453227,0.052063576,0.1632935213
1652459049.9739063,0.4832862034,1610.7567272859,989.2145175029,0.5758467282,0.1499276071,-0.1426185602,0.0036545235,0.1703338216
1652459050.9739063,0.5326400416,1599.9092411827,1021.5025571619,0.6797822549,0.1378492947,-0.0527645137,0.0425423905,0.239937764
1652459051.9739063,0.5819938798,1589.0617550795,1053.7905968208,0.7837177815,0.2114724747,0.1664202208,0.1889463477,0.3742070503
1652459052.9739063,0.631347718,1578.2142689763,1086.0786364798,0.8876533082,0.2114724747,-0.1194643938,0.0460040405,0.2559416621
1652459053.9739063,0.6807015563,1567.3667828732,1118.3666761388,0.9915888348,0.2114724747,-0.2240308741,-0.0062791997,0.2283353411
1652459054.9739063,0.7300553945,1556.51929677,1150.6547157977,1.0955243614,0.2114724747,-0.0634162925,0.0740280911,0.333319551
1652459055.9739063,0.7794092327,1545.6718106668,1182.9427554567,1.1994598881,0.2114724747,-0.0634204041,0.0740260353,0.3579944143
1652459056.9739063,0.8287630709,1534.8243245636,1215.2307951156,1.3033954147,0.2114724747,-0.0438439737,0.0838142505,0.3924595486
1652459057.9739063,0.8781169091,1523.9768384604,1247.5188347746,1.4073309414,0.2114724747,0.0896764496,0.1505744621,0.4838966793
1652459058.9739063,0.9274707473,1513.1293523572,1279.8068744336,1.511266468,0.2114724747,0.8665120775,0.5389922761,0.8969914124
1652459059.9739063,0.9768245855,1502.281866254,1312.0949140925,1.6152019947,0.197135146,0.0088314036,0.1029832748,0.4928279946
1652459060.9739063,1.0261784237,1491.4343801508,1344.3829537515,1.7191375213,0.0493980491,-0.4201958454,-0.1853988982,0.3029912891
1652459061.9739063,4.3757764917,1663.4261051885,846.8764300614,0.3523632114,-0.1065113898,1.9644243378,0.928956474,3.1701004148
1652459062.9739063,3.8404875882,1582.7485445445,750.8378575196,1.6787706166,-0.0994945541,0.3741088779,0.1373071619,2.107298233
1652459063.9739063,0.2246426967,1714.1961116937,630.4404062537,-0.3994670768,0.0283405245,-1.4655540639,-0.7186067697,-0.6204556836
1652459064.9739063,-0.1898411899,1720.7516165191,642.6773322249,-0.4114802924,0.0414309849,-0.9807245907,-0.4696468029,-0.5852828903
1652459065.9739063,0.1132723849,1733.4141976287,648.3644808159,-0.4104322047,0.0414309849,-0.050968814,-0.0047689146,0.0311517854
1652459066.9739063,-0.0390065965,1682.7761525393,839.9711203639,1.2574173949,0.1177648276,0.2596699233,0.1887173755,0.1103316634
1652459067.9739063,0.0465718746,1718.6732938746,646.3548176156,-0.3814033499,0.1138834458,1.2924990319,0.7031912389,0.6695354533
1652459068.9739063,-0.0333181455,1725.4514719228,644.9070167154,-0.3856773916,0.0414309849,0.154115189,0.097773087,0.0603985218
1652459069.9739063,0.4042578129,1731.7419149063,651.6735822727,-0.382321236,0.0414309849,-0.839116598,-0.3988428066,-0.2174293926
1652459070.9739063,0.0348825681,1709.3613951586,708.3074154073,0.0618374991,0.1074527148,-0.2965652224,-0.0945562538,-0.1308413271
1652459071.9739063,-0.2609404034,1736.0637267923,652.616065231,-0.3807785292,0.2528506989,0.056112159,0.1544814289,-0.1024141222
1652459072.9739063,-0.0443315409,1714.8912849614,657.3474952652,-0.3925322822,0.042680046,-0.2875300914,-0.1224250227,-0.1659308162
1652459073.9739063,0.1031663866,1728.8851865607,681.3983799955,-0.2489845626,0.0414309849,-0.2711492238,-0.1148591194,-0.0839914186
1652459074.9739063,-0.1625658924,1731.9041070267,668.1327899964,-0.1614828147,0.0414309849,-0.1860707243,-0.0723198697,-0.1743183083
1652459075.9739063,-0.4473547044,1720.79041084,660.1701830239,-0.4266112102,0.0414309849,-0.1277658123,-0.0431674137,-0.2875602583
1652459076.9739063,-0.4449499285,1730.8793955943,641.8627802505,-0.4031885641,0.0414309849,-0.1154358015,-0.0370024083,-0.280192865
1652459077.9739063,-0.3285904907,1720.9571081031,644.5748317859,-0.3975729356,0.0414309849,-0.0963151768,-0.027442096,-0.2124528338
1652459078.9739063,-0.5325322954,1711.5555046461,648.2356541408,-0.4038006618,0.0926899529,-0.074409749,0.009140102,-0.3034710222
1652459079.9739063,-0.8266624276,1708.2298137968,662.0651872434,-0.3881144553,0.3520000263,-0.0548957711,0.1485521276,-0.4407790994
1652459080.9739063,-1.1849113512,1730.6591377655,704.0478664132,-0.0383243359,0.3387651311,0.0311929636,0.1849790474,-0.5768591938
1652459081.9739063,-1.2199192569,1741.1684168827,673.638184655,-0.0174037577,0.1567470952,0.1825085511,0.1696278232,-0.5187053529
1652459082.9739063,-0.792649284,1742.7781137009,690.7285215815,-0.2723610423,0.0422849879,1.4551035522,0.7486942701,0.3312271341
1652459083.9739063,-0.789403266,1736.9724975358,735.4736747294,-0.1921111165,0.0414309849,0.2783399249,0.1598854549,-0.2555316706
1652459084.9739063,-0.5917792755,1728.6922809439,764.1306254485,-0.1832403507,0.0414309849,-0.647907253,-0.3032381341,-0.6198432643
1652459085.9739063,-0.394155285,1720.4120643519,792.7875761676,-0.1743695848,0.0414309849,-0.3810328018,-0.1698009084,-0.3875940434
1652459086.9739063,-0.1965312945,1712.1318477599,821.4445268867,-0.165498819,0.0414309849,-0.466576925,-0.2125729701,-0.3315541098
1652459087.9739063,0.001092696,1703.851631168,850.1014776058,-0.1566280532,0.0414309849,-0.3185771434,-0.1385730793,-0.1587422237
1652459088.9739063,0.1987166865,1695.571414576,878.7584283249,-0.1477572873,0.0414309849,-0.1675669572,-0.0630679862,0.0155748646
1652459089.9739063,0.396340677,1687.291197984,907.415379044,-0.1388865215,0.0414309849,-0.1220047424,-0.0402868788,0.1371679673
1652459090.9739063,0.5939646674,1679.0109813921,936.0723297631,-0.1300157557,0.0483265366,-0.1028116436,-0.0272425535,0.2455765119
1652459091.9739063,0.7915886579,1670.7307648001,964.7292804823,-0.1211449898,0.1726941437,-0.0770676494,0.0478132472,0.3572605043
1652459092.9739063,0.9892126484,1662.4505482082,993.3862312014,-0.112274224,0.2114724747,-0.0753624042,0.0680550352,0.4569251221
1652459093.9739063,1.1868366389,1654.1703316162,1022.0431819205,-0.1034034581,0.2114724747,-0.0154839379,0.0979942684,0.5856763505
1652459094.9739063,1.3844606294,1645.8901150242,1050.7001326396,-0.0945326923,0.2114724747,-0.0176344831,0.0969189958,0.6834130731
1652459095.9739063,1.5820846199,1637.6098984323,1079.3570833587,-0.0856619265,0.2114724747,-0.1046236695,0.0534244026,0.7387304752
1652459096.9739063,1.7797086104,1629.3296818403,1108.0140340778,-0.0767911606,0.2114724747,-0.093461209,0.0590056329,0.8431237007
1652459097.9739063,1.9773326009,1621.0494652483,1136.6709847969,-0.0679203948,0.1267853314,-0.0616599337,0.0325626989,0.9578363336
1652459098.9739063,2.1749565914,1612.7692486564,1165.327935516,-0.059049629,0.0414309849,-0.0223999238,0.0095155306,1.0762783338
1652459099.9739063,2.3725805818,1604.4890320644,1193.9848862351,-0.0501788631,0.0414309849,-0.0208934475,0.0102687687,1.1758435672
1652459100.9739063,2.5702045723,1596.2088154725,1222.6418369543,-0.0413080973,0.0282737835,0.059751669,0.0440127263,1.3149781207
1652459101.9739063,2.7678285628,1587.9285988805,1251.2987876734,-0.0324373314,-0.10174495,-0.0519101748,-0.0768275624,1.357959194
1652459102.9739063,2.9654525533,1579.6483822885,1279.9557383925,-0.0235665656,-0.0935388309,-0.0954469459,-0.0944928884,1.4350028037
1652459103.9739063,3.1630765438,1572.9147728824,1309.7463784272,-0.0021413452,0.0339786638,0.6423288797,0.3381537717,1.9027027118
1652459104.9739063,5.7254069195,1677.3369569016,769.5882264028,-0.2806938299,0.0414309849,0.9759348761,0.5086829305,3.3506708978
1652459105.9739063,1.719131954,1615.2673798709,716.9897479842,1.4788400333,0.0414309849,0.8215321543,0.4314815696,1.2703320542
1652459106.9739063,-0.2803096787,1674.1527097469,641.8516198473,0.6324746664,0.0414309849,1.6352871726,0.8383590787,0.6774887469
1652459107.9739063,-0.0280432177,1717.0837052118,606.2326247033,-0.3974546089,0.0305671568,0.1586025985,0.0945848777,0.0652796904
1652459108.9739063,0.4095677773,1721.0792251689,677.1646331429,0.1252831381,-0.1027134662,0.2206365128,0.0589615233,0.315102145
1652459109.9739063,0.6242199208,1721.6034916761,642.8262293759,-0.3861138853,-0.074554231,0.0270687755,-0.0237427277,0.3256443481
1652459110.9739063,0.7215275843,1725.3879643985,651.0146626496,-0.3810843209,0.0408287771,-1.2644905379,-0.6118308804,-0.2714814768
1652459111.9739063,0.1595861781,1773.6569220133,690.5584635025,0.3698998857,0.0305102003,-1.1051293713,-0.5373095855,-0.4727715966
1652459112.9739063,0.0719773391,1749.4903847148,645.0057844684,-0.3811175036,-0.1019940812,0.7066071912,0.302306555,0.3892922651
1652459113.9739063,-0.1468799065,1724.329889343,650.0686096325,-0.3983684459,-0.1281507223,0.9530363185,0.4124427981,0.403078206
1652459114.9739063,0.2735484941,1777.6630087856,732.3701365942,-0.2948937005,-0.0609094249,-0.4743238347,-0.2676166298,-0.1003876703
1652459115.9739063,0.17148215,1714.9853537193,719.3094680398,0.0208569419,0.245621274,-0.624200498,-0.189289612,-0.226359174
1652459116.9739063,-0.5517930577,1728.771722063,645.4048920429,-0.4180297009,0.3819749937,-0.7395164622,-0.1787707342,-0.64565476
1652459117.9739063,-0.4511357838,1722.9830965313,646.867030683,-0.406121195,0.3819749937,-0.3867333885,-0.0023791974,-0.4189345862
1652459118.9739063,-0.5586525452,1725.948302582,642.5518474812,-0.3954989755,0.3819749937,0.4592054346,0.4205902142,-0.0497235553
1652459119.9739063,-0.5732360242,1722.8986731671,656.8011671054,-0.3733564306,0.3754715491,0.3366730809,0.356072315,-0.1182814717
1652459120.9739063,-0.6036726746,1731.322909884,659.1492395743,-0.4066422777,0.1386377561,0.7485768944,0.4436073252,0.0724521099
1652459121.9739063,-0.5647520044,1726.4641340971,705.155157804,0.1039660441,0.1962593719,0.0269790635,0.1116192177,-0.2688864704
1652459122.9739063,-0.6153119888,1705.8356192178,664.906194122,-0.3964329095,0.2844006849,-1.0364606451,-0.3760299801,-0.825886317
1652459123.9739063,-0.4861097326,1729.0430559587,659.4702350724,-0.3850454556,0.3819749937,-0.5657505359,-0.0918877711,-0.5259301342
1652459124.9739063,-0.5559855514,1727.0615048035,662.4904735445,-0.4021774745,0.3819749937,1.2088812969,0.7954281453,0.3264478728
1652459125.9739063,-0.6386924797,1738.5883505374,623.7460588462,1.1183728456,0.3819749937,1.5159186924,0.9489468431,0.4386131063
1652459126.9739063,-0.4154180352,1590.7211618242,605.9612001791,-0.0478984005,0.3819749937,-1.0650569674,-0.3415409868,-0.7402375013
1652459127.9739063,-0.2203045495,1977.5216756938,658.0910066985,-0.1920588822,0.3819749937,-1.6041462824,-0.6110856443,-0.9122254159
1652459128.9739063,-0.0166739363,1851.0229966593,659.4403005617,-0.3042889541,0.3819749937,-1.0238193561,-0.3209221812,-0.5202466462
1652459129.9739063,0.0660819773,1636.2918259022,555.2873201543,-0.0498226533,0.3819749937,2.2650602562,1.323517625,1.1655711167
1652459130.9739063,0.6825395884,1605.340420203,612.3913442822,0.2979360127,0.3819749937,0.038292865,0.2101339294,0.3604162267
1652459131.9739063,2.216494775,1615.9038179837,542.6137490348,-0.3194296523,0.3819619344,-1.4268548408,-0.5224464532,0.3948199671
1652459132.9739063,2.2234891381,1765.1814715951,530.1439529827,-0.3660591818,0.2774220551,-0.9690542956,-0.3458161203,0.6272174212
1652459133.9739063,1.9122824543,1749.1159722651,559.7698813899,-0.4258155157,0.2114724747,-0.4180308479,-0.1032791866,0.7471258032
1652459134.9739063,1.3169109109,1745.6121357823,506.6918543561,-0.4081745649,0.2114724747,-0.2787488788,-0.033638202,0.5190810161
1652459135.9739063,1.4165125184,1634.1634361525,386.6789174845,-0.2179864374,0.2114724747,-0.2016495252,0.0049114748,0.6074314966
1652459136.9739063,2.2520517918,1769.1036092647,531.5365526249,-0.4049808515,0.2114724747,-0.1355888798,0.0379417975,1.058231456
1652459137.9739063,2.0195276573,1588.6281397886,544.8624922964,-0.3701023257,0.3083807433,-0.1177212046,0.0953297694,0.9509032264
1652459138.9739063,1.8228503841,1580.980796634,556.3225051011,-0.3838828831,0.3819749937,0.039760802,0.2108678979,0.9313055931
1652459139.9739063,1.5527142429,1715.4424179813,573.838814879,-0.4493501672,0.3819749937,-0.0693202945,0.1563273496,0.7416969742
1652459140.9739063,1.4537220184,1794.2155920487,582.5997325477,-0.3587518084,0.3463285604,-0.0960191698,0.1251546953,0.6788514243
1652459141.9739063,1.5087938311,1771.2885057106,574.2086581429,-0.4188784609,0.2174823383,-0.1403527632,0.0385647875,0.684220534
1652459142.9739063,1.2382877362,1522.2949563303,549.7183313651,0.164971931,0.2114724747,-0.1017780933,0.0548471907,0.5682548215
1652459143.9739063,1.7056538301,1709.3813655691,423.442081892,-0.3676505944,0.2114724747,-0.0839619017,0.0637552865,0.8108459642
1652459144.9739063,1.4688198444,1608.4013470028,495.1305558363,-0.3609795139,0.2114724747,-0.0638311651,0.0738206548,0.7024943397
1652459145.9739063,1.3231002762,1740.4256919159,533.1079321498,-0.3817304037,0.2114724747,-0.0326828763,0.0893947992,0.6452087
1652459146.9739063,1.3910908709,1644.6017219459,623.6435234876,0.7438776502,0.2114724747,-0.0205577583,0.0954573582,0.6852665563
1652459147.9739063,1.2988819222,1664.4596180103,608.2622392347,-0.0021009356,0.1515254349,-0.0527937903,0.0493658223,0.623044066
1652459148.9739063,1.8329893471,1669.520129865,457.3877006505,-0.4331795658,0.0419314704,-0.0509315205,-0.0045000251,0.8910289133
1652459149.9739063,1.3711043199,1799.8186440656,445.6722274101,-0.3604546445,0.0414309849,1.3638767091,0.702653847,1.3674905145
1652459150.9739063,1.3777556284,1787.7580610651,555.6310817328,-0.2507379741,0.0414309849,2.0217864958,1.0316087404,1.6997710621
1652459151.9739063,3.8716126757,1715.7162496364,675.8006171079,-0.3958765352,0.0414309849,0.1195957885,0.0805133867,1.9956042321
1652459152.9739063,4.8748014979,1682.9610662425,665.8790924315,-0.2148427331,0.1154903884,-0.1051255441,0.0051824221,2.3848379769
1652459153.9739063,-0.1668916093,935.8312304836,212.6511922041,0.2238545603,0.2114724747,-0.0640664065,0.0737030341,-0.1154790079
1652459154.9739063,-0.0898776304,1596.3657743463,411.393155262,-0.3755553379,0.2114724747,-0.5551934268,-0.1718604761,-0.3225355286
1652459155.9739063,0.2279524526,1666.5172138229,438.6203997414,-0.3165369465,0.2114724747,0.2902704802,0.2508714775,0.2591114664
1652459156.9739063,0.3187366371,1682.2138454212,475.9974864619,-0.3462466706,0.2114724747,0.3442178792,0.2778451769,0.3314772581
1652459157.9739063,0.3806486761,1815.4135998807,498.0978762997,-0.3156966347,0.2114724747,0.1269361196,0.1692042971,0.2537923978
1652459158.9739063,0.0954700662,1790.7075325111,547.3197328776,-0.2719039469,0.2114724747,2.7323421548,1.4719073147,1.4139061105
1652459159.9739063,0.7444854611,1612.018227881,759.8362775173,0.6656409068,0.2114724747,0.5699621936,0.3907173341,0.6572238273
1652459160.9739063,3.426627848,1401.7618203587,1021.4072440863,1.9209888685,0.2114724747,-0.0537628191,0.0788548278,1.6864325145
1652459161.9739063,4.3510623339,1397.8018201688,1061.4161771195,2.0558346586,0.2114724747,0.4146172436,0.3130448591,2.3828397887
1652459162.9739063,1.1506216783,1601.8028450883,830.4197700976,-0.2259637214,0.2114724747,0.720010047,0.4657412608,0.9353158627
1652459163.9739063,0.2526457434,1737.3689724553,910.1009723334,-0.2938563454,0.2114724747,0.4347237823,0.3230981285,0.3436847628
1652459164.9739063,0.1957164531,1627.8064306096,925.5374664748,0.1565303723,0.2114724747,-1.2720778052,-0.5303026653,-0.5381806761
1652459165.9739063,1.30532685,1580.4112759859,916.0917887583,1.9621595347,0.2114724747,-0.9831170277,-0.3858222765,0.1611049112
1652459166.9739063,0.4497576296,1665.9690842471,487.113644009,-0.2993582358,0.2114724747,2.0786851325,1.1450788036,1.264221381
1652459167.9739063,0.3657544182,1600.1436144598,736.1814893319,-0.2023311307,0.2114724747,0.785396953,0.4984347139,0.5755756856
1652459168.9739063,0.6206309605,1726.7341865723,617.6036328346,-0.4134953804,0.1271159544,-0.0538983579,0.0366087983,0.2833663013
1652459169.9739063,0.6500652215,1651.6400193167,501.5789432474,-0.2544091305,0.0414309849,-1.1753452815,-0.5669571483,-0.26264003
1652459170.9739063,0.2281843073,1471.4625069145,449.5828156028,-0.0140097096,0.0414309849,2.0374877822,1.0394593836,1.1328360448
1652459171.9739063,0.3163550305,1331.7418016151,422.3904768958,-0.0487114176,0.0414309849,0.373089213,0.2072600989,0.3447221217
1652459172.9739063,-0.109917553,1721.929748858,661.411913536,-0.4008977294,0.0414309849,1.0200028283,0.5307169066,0.4550426377
1652459173.9739063,0.0761611607,1731.9381873177,678.8284920294,-0.2534061413,0.0414309849,-0.8612106929,-0.409889854,-0.3925247661
1652459174.9739063,0.5372365406,1703.4688437048,657.2668849834,-0.4284030982,0.0414309849,-1.7778358077,-0.8682024114,-0.6202996336
1652459175.9739063,1.0144587183,1722.5240758798,668.0610872607,-0.3110023025,0.0414309849,-0.0474155979,-0.0029923065,0.4835215602
1652459176.9739063,0.7086353172,1712.362339459,673.1084875678,-0.4159524716,0.0801487383,-0.1984310219,-0.0591411418,0.2551021477
1652459177.9739063,0.76984887,1704.2644202544,677.5947756675,-0.3855072616,0.2082924566,-1.0252091877,-0.4084583656,-0.1276801588
1652459178.9739063,0.9193934548,1718.8592168438,673.145752191,-0.2399344172,0.2114724747,-0.0225904831,0.0944409958,0.4484014859
1652459179.9739063,0.3125178754,1719.798451301,674.8248320433,-0.3743923989,0.2114724747,1.7488598986,0.9801661866,1.030688887
1652459180.9739063,0.201904026,1723.6257131208,670.0602458817,-0.400431903,0.2114724747,-0.5212969013,-0.1549122133,-0.1596964376
1652459181.9739063,0.8874705753,1723.4689506269,673.2714724498,-0.4193204102,0.2114724747,-0.1972579936,0.0071072405,0.3451062908
1652459182.9739063,1.0123701811,1716.8619375446,673.2457669489,-0.4034506353,0.2114724747,0.7586279794,0.485050227,0.8854990802
1652459183.9739063,0.5833927179,1704.2875767369,678.0356513623,-0.371214023,0.2114724747,-1.5261749408,-0.6573512331,-0.4713911115
1652459184.9739063,0.56822305,1719.0381531276,675.6080440259,-0.4039063763,0.2114724747,0.1101571075,0.1608147911,0.3391900787
1652459185.9739063,0.5952775447,1730.0306673266,685.4117908974,-0.4354089547,0.2114724747,-0.1647126658,0.0233799045,0.2152824394
1652459186.9739063,0.4975258181,1713.8543793436,731.5784792955,-0.0891955505,0.2114724747,-0.9048748734,-0.3467011994,-0.2036745277
1652459187.9739063,0.091592841,1709.8720967694,660.6804717919,-0.4080112841,0.2113661988,0.6292257902,0.4202959945,0.3604093156
1652459188.9739063,0.2813552542,1690.8891766994,658.8081703419,-0.2654992891,0.1026459212,-0.3122128884,-0.1047834836,-0.0154288171
1652459189.9739063,-0.3456873245,1778.1730494026,640.773462215,-0.2967669651,0.0629596754,-0.8396998653,-0.388370095,-0.5926935949
1652459190.9739063,-0.4249344682,1725.1014085327,690.7298150434,-0.2597788815,0.1985787036,0.3344200621,0.2664993829,-0.0452572031
1652459191.9739063,-0.3998806452,1769.2107170829,710.6227382239,-0.3202956916,0.2114724747,0.3139650833,0.262718779,-0.0429577809
1652459192.9739063,-0.5396406228,1675.8692522845,582.2629131244,-0.125716932,0.1973468547,0.8978362906,0.5475915726,0.1790978339
1652459193.9739063,-0.8525748968,986.8105751646,220.7163913993,-0.0142605517,0.0974010839,0.8896113852,0.4935062345,0.0185182442
1652459194.9739063,-0.3650196978,835.0119000542,121.163196195,0.160631063,0.207155015,-0.9253220749,-0.3590835299,-0.6451708863
1652459195.9739063,-0.2417440877,744.202520791,35.7672077261,1.2351764887,0.2114724747,-1.3618319324,-0.5751797288,-0.80178801
1652459196.9739063,0.1921460853,868.8201610373,60.5414930925,2.7072936843,0.2114724747,-0.7448641561,-0.2666958407,-0.2763590354
1652459197.9739063,0.3616392728,1187.5979178888,200.2887814898,2.8338934466,0.2114724747,-0.3944460756,-0.0914868004,-0.0164034014
1652459198.9739063,-0.1661235346,481.9843667005,1190.8523484193,0.045006968,0.2114724747,-0.088627924,0.0614222754,-0.1273757293
1652459199.9739063,0.1512281769,103.1045353774,1413.5593005722,-0.3165874753,0.2114724747,0.1582229513,0.184847713,0.1547255641
1652459200.9739063,0.3314756369,1591.4061516486,838.6238834368,1.9659050205,0.2114724747,-0.3367618652,-0.0626446953,-0.0026431141
1652459201.9739063,-0.1234567419,2497.2767704072,282.9545140087,3.1915569892,0.2114724747,-0.2777599325,-0.0331437289,-0.2006083372
1652459202.9739063,-0.4435556735,1129.5101037869,307.8463198887,-0.1223920992,0.2114724747,-0.2198481775,-0.0041878514,-0.3317019255
1652459203.9739063,0.0248435131,1091.1180793698,212.9651562274,-0.0067939063,0.2780750212,-0.1748035122,0.0516357545,-0.0749799996
1652459204.9739063,-0.5236574085,3166.7624924177,1242.1291646844,-0.0328804582,0.2787410467,-0.168918233,0.0549114069,-0.3462878207
1652459205.9739063,-0.4147274821,3206.0698144313,1418.1457085366,-0.07733645,0.2114724747,-0.1713647389,0.0200538679,-0.2930461105
1652459206.9739063,-0.3814072585,220.6995888244,1385.4610443329,0.147969373,0.2114724747,-0.1153401629,0.0480661559,-0.2483737107
1652459207.9739063,0.1118999921,94.1204435926,1419.1908610924,-0.3419578544,0.2756329278,-0.0078789075,0.1338770102,0.0520105423
1652459208.9739063,0.3092984476,278.5726882303,1424.0404211925,-0.4036507531,0.3799198295,-0.0984448025,0.1407375135,0.1054268225
1652459209.9739063,0.6069806861,275.2969259658,1430.2464017398,-0.45152528,0.2605934385,-0.164341743,0.0481258478,0.2213194716
